year,month,hour,location,total_money,total_discount_money,total_tip_money,transactions,identified_customers,square_unique_ids
2015,1,10,The Dram Shop Front St.,1.0,0.0,0.0,1,1,0
2015,3,11,The Dram Shop Front St.,43.0,0.0,5.0,2,2,1
2015,3,12,The Dram Shop Front St.,258.5,0.0,16.0,13,6,1
2015,3,13,The Dram Shop Front St.,435.25,40.0,51.0,26,14,1
2015,3,14,The Dram Shop Front St.,442.4,0.0,21.65,35,11,1
2015,3,15,The Dram Shop Front St.,651.4,22.3,57.45,59,23,1
2015,3,16,The Dram Shop Front St.,1016.27,126.0,83.02,96,34,1
2015,3,17,The Dram Shop Front St.,1688.98,74.0,149.48,130,61,1
2015,3,18,The Dram Shop Front St.,1765.49,103.5,137.74,143,61,1
2015,3,19,The Dram Shop Front St.,1090.61,24.5,121.36,71,36,1
2015,3,20,The Dram Shop Front St.,1373.42,23.0,129.92,92,43,1
2015,3,21,The Dram Shop Front St.,1013.75,0.0,103.5,85,46,1
2015,3,22,The Dram Shop Front St.,233.75,0.0,32.25,21,12,1
2015,4,9,The Dram Shop Front St.,40.0,0.0,0.0,1,1,1
2015,4,10,The Dram Shop Front St.,62.0,0.0,0.0,1,1,1
2015,4,11,The Dram Shop Front St.,5.0,112.0,0.0,4,1,1
2015,4,12,The Dram Shop Front St.,842.5,127.0,37.5,49,22,1
2015,4,13,The Dram Shop Front St.,2250.0,59.0,156.5,143,75,1
2015,4,14,The Dram Shop Front St.,2755.05,136.75,228.8,194,90,1
2015,4,15,The Dram Shop Front St.,3323.62,9.25,282.62,233,102,1
2015,4,16,The Dram Shop Front St.,5772.02,5.5,528.52,477,207,1
2015,4,17,The Dram Shop Front St.,9477.37,68.0,881.12,734,321,1
2015,4,18,The Dram Shop Front St.,9203.36,28.25,952.86,701,331,1
2015,4,19,The Dram Shop Front St.,8988.11,57.25,953.61,660,334,1
2015,4,20,The Dram Shop Front St.,7753.96,195.88,874.34,599,328,1
2015,4,21,The Dram Shop Front St.,4021.32,98.75,496.32,317,190,1
2015,4,22,The Dram Shop Front St.,891.52,88.5,129.52,58,39,1
2015,4,23,The Dram Shop Front St.,0.0,0.0,0.0,1,1,1
2015,5,10,The Dram Shop Front St.,18.0,66.0,0.0,2,1,1
2015,5,11,The Dram Shop Front St.,218.0,86.0,12.0,15,8,1
2015,5,12,The Dram Shop Front St.,1479.6,65.75,74.6,85,46,1
2015,5,13,The Dram Shop Front St.,2161.1,59.0,210.6,134,81,1
2015,5,14,The Dram Shop Front St.,2812.13,32.25,231.63,179,98,1
2015,5,15,The Dram Shop Front St.,3198.03,41.13,271.91,232,119,1
2015,5,16,The Dram Shop Front St.,5344.19,51.0,466.69,369,186,1
2015,5,17,The Dram Shop Front St.,7780.64,82.88,802.52,574,281,1
2015,5,18,The Dram Shop Front St.,8363.41,84.0,840.41,641,320,1
2015,5,19,The Dram Shop Front St.,7609.23,75.75,832.23,579,310,1
2015,5,20,The Dram Shop Front St.,7776.49,128.5,870.24,523,280,1
2015,5,21,The Dram Shop Front St.,4650.46,118.37,595.83,328,204,1
2015,5,22,The Dram Shop Front St.,964.7,60.5,143.2,63,46,1
2015,6,10,The Dram Shop Front St.,260.25,65.25,12.0,8,4,1
2015,6,11,The Dram Shop Front St.,223.0,150.0,9.0,19,9,1
2015,6,12,The Dram Shop Front St.,1685.9,2.0,84.65,106,55,1
2015,6,13,The Dram Shop Front St.,2225.33,266.5,135.58,122,65,1
2015,6,14,The Dram Shop Front St.,2652.08,23.0,212.08,158,89,1
2015,6,15,The Dram Shop Front St.,3211.77,76.5,285.77,202,104,1
2015,6,16,The Dram Shop Front St.,4955.12,85.0,392.37,349,152,1
2015,6,17,The Dram Shop Front St.,6529.31,74.25,580.31,479,226,1
2015,6,18,The Dram Shop Front St.,7162.13,92.0,736.63,548,287,1
2015,6,19,The Dram Shop Front St.,5917.52,40.75,701.02,436,248,1
2015,6,20,The Dram Shop Front St.,5867.19,69.75,644.69,431,239,1
2015,6,21,The Dram Shop Front St.,4031.21,168.0,579.21,258,151,1
2015,6,22,The Dram Shop Front St.,987.03,50.0,134.53,67,42,1
2015,7,9,The Dram Shop Front St.,37.5,12.5,0.0,1,1,1
2015,7,10,The Dram Shop Front St.,47.0,0.0,3.0,4,3,1
2015,7,11,The Dram Shop Front St.,250.0,27.5,23.0,20,12,1
2015,7,12,The Dram Shop Front St.,1507.17,122.13,110.3,88,56,1
2015,7,13,The Dram Shop Front St.,2304.15,19.5,191.4,133,72,1
2015,7,14,The Dram Shop Front St.,3283.26,61.5,297.01,183,92,1
2015,7,15,The Dram Shop Front St.,3865.1,35.88,337.98,261,140,1
2015,7,16,The Dram Shop Front St.,5736.5,21.0,509.0,422,191,1
2015,7,17,The Dram Shop Front St.,7995.78,55.26,762.04,529,261,1
2015,7,18,The Dram Shop Front St.,9648.04,55.0,1058.54,663,323,1
2015,7,19,The Dram Shop Front St.,8963.45,58.75,1013.7,607,327,1
2015,7,20,The Dram Shop Front St.,7163.35,27.75,771.85,500,285,1
2015,7,21,The Dram Shop Front St.,4575.62,169.25,536.62,327,186,1
2015,7,22,The Dram Shop Front St.,901.65,19.0,109.65,49,34,1
2015,8,10,The Dram Shop Front St.,11.0,0.0,0.0,1,1,1
2015,8,11,The Dram Shop Front St.,686.0,45.0,47.0,14,11,1
2015,8,12,The Dram Shop Front St.,1482.9,54.25,74.9,94,50,1
2015,8,13,The Dram Shop Front St.,2173.1,11.0,184.6,149,82,1
2015,8,14,The Dram Shop Front St.,2554.38,47.0,209.88,177,86,1
2015,8,15,The Dram Shop Front St.,3293.24,13.5,355.89,198,121,1
2015,8,16,The Dram Shop Front St.,5149.21,157.25,442.96,398,175,1
2015,8,17,The Dram Shop Front St.,7156.05,51.5,680.05,513,231,1
2015,8,18,The Dram Shop Front St.,9131.34,59.25,1019.34,610,327,1
2015,8,19,The Dram Shop Front St.,8895.41,120.5,1029.91,601,331,1
2015,8,20,The Dram Shop Front St.,7853.51,57.0,922.01,570,336,1
2015,8,21,The Dram Shop Front St.,3968.8,33.0,540.8,261,164,1
2015,8,22,The Dram Shop Front St.,717.6,19.5,124.6,46,36,1
2015,9,10,The Dram Shop Front St.,10.0,200.0,2.0,2,2,1
2015,9,11,The Dram Shop Front St.,95.5,9.5,5.0,7,3,1
2015,9,12,The Dram Shop Front St.,846.5,6.25,45.25,43,23,1
2015,9,13,The Dram Shop Front St.,1524.22,65.63,99.35,126,52,1
2015,9,14,The Dram Shop Front St.,2126.45,20.5,155.95,169,82,1
2015,9,15,The Dram Shop Front St.,3195.57,41.38,303.95,238,110,1
2015,9,16,The Dram Shop Front St.,5157.67,73.75,462.17,401,183,1
2015,9,17,The Dram Shop Front St.,7713.37,36.5,891.37,575,276,1
2015,9,18,The Dram Shop Front St.,8388.48,54.37,952.1,561,319,1
2015,9,19,The Dram Shop Front St.,7073.35,77.88,817.23,472,257,1
2015,9,20,The Dram Shop Front St.,6838.73,70.44,833.57,501,258,1
2015,9,21,The Dram Shop Front St.,3532.0,105.38,491.38,229,143,1
2015,9,22,The Dram Shop Front St.,1001.74,40.25,153.24,52,32,1
2015,10,11,The Dram Shop Front St.,87.2,6.5,9.2,6,5,1
2015,10,12,The Dram Shop Front St.,1125.15,111.25,68.9,90,48,1
2015,10,13,The Dram Shop Front St.,1888.5,40.0,137.0,121,51,1
2015,10,14,The Dram Shop Front St.,2257.1,12.0,195.85,185,87,1
2015,10,15,The Dram Shop Front St.,3407.0,68.75,331.25,266,119,1
2015,10,16,The Dram Shop Front St.,4237.17,87.0,373.17,366,163,1
2015,10,17,The Dram Shop Front St.,8583.01,199.13,893.14,688,307,1
2015,10,18,The Dram Shop Front St.,9660.4,187.25,1131.09,781,403,1
2015,10,19,The Dram Shop Front St.,8951.9,191.25,1083.15,629,348,1
2015,10,20,The Dram Shop Front St.,6365.04,95.5,807.79,471,259,1
2015,10,21,The Dram Shop Front St.,3934.18,80.75,539.18,277,169,1
2015,10,22,The Dram Shop Front St.,1338.9,25.5,217.9,86,61,1
2015,11,9,The Dram Shop Front St.,0.0,20.0,,1,1,1
2015,11,10,The Dram Shop Front St.,0.0,50.0,,2,1,1
2015,11,11,The Dram Shop Front St.,137.0,37.0,2.0,6,5,1
2015,11,12,The Dram Shop Front St.,1054.88,1.0,103.88,61,32,1
2015,11,13,The Dram Shop Front St.,1775.12,41.0,143.62,109,54,1
2015,11,14,The Dram Shop Front St.,2034.0,149.5,185.0,134,62,1
2015,11,15,The Dram Shop Front St.,3213.9,22.0,292.9,200,107,1
2015,11,16,The Dram Shop Front St.,4783.79,126.25,472.29,351,174,1
2015,11,17,The Dram Shop Front St.,7711.39,238.0,831.89,614,304,1
2015,11,18,The Dram Shop Front St.,7194.73,147.75,883.23,504,292,1
2015,11,19,The Dram Shop Front St.,6150.53,131.25,762.03,422,250,1
2015,11,20,The Dram Shop Front St.,4710.7,132.0,615.45,369,201,1
2015,11,21,The Dram Shop Front St.,3663.77,65.25,538.77,239,153,1
2015,11,22,The Dram Shop Front St.,725.65,77.75,109.9,57,38,1
2015,12,11,The Dram Shop Front St.,369.5,36.5,24.0,8,8,1
2015,12,12,The Dram Shop Front St.,1912.0,7.0,74.5,83,52,1
2015,12,13,The Dram Shop Front St.,2268.64,310.42,145.31,115,58,1
2015,12,14,The Dram Shop Front St.,3427.61,172.94,311.55,198,108,1
2015,12,15,The Dram Shop Front St.,5503.26,24.32,338.33,266,140,1
2015,12,16,The Dram Shop Front St.,6382.43,62.62,652.05,393,223,1
2015,12,17,The Dram Shop Front St.,8932.35,435.87,980.72,566,303,1
2015,12,18,The Dram Shop Front St.,8029.19,272.0,914.69,503,300,1
2015,12,19,The Dram Shop Front St.,7386.46,251.88,904.34,475,278,1
2015,12,20,The Dram Shop Front St.,5851.13,171.47,743.1,376,211,1
2015,12,21,The Dram Shop Front St.,4081.36,176.75,496.11,244,156,1
2015,12,22,The Dram Shop Front St.,1784.81,531.87,455.18,46,34,1
2016,1,12,The Dram Shop Front St.,943.63,176.0,82.88,46,36,1
2016,1,13,The Dram Shop Front St.,1871.63,131.62,144.5,104,51,1
2016,1,14,The Dram Shop Front St.,2917.25,27.25,309.5,195,104,1
2016,1,15,The Dram Shop Front St.,3263.21,187.0,321.71,233,113,1
2016,1,16,The Dram Shop Front St.,5238.26,74.5,509.01,387,206,1
2016,1,17,The Dram Shop Front St.,8339.59,207.0,952.34,589,320,1
2016,1,18,The Dram Shop Front St.,8126.61,209.06,976.67,540,320,1
2016,1,19,The Dram Shop Front St.,7691.2,185.87,967.32,527,319,1
2016,1,20,The Dram Shop Front St.,7201.55,172.75,986.55,482,290,1
2016,1,21,The Dram Shop Front St.,4550.45,131.5,664.45,298,200,1
2016,1,22,The Dram Shop Front St.,987.3,74.75,153.55,64,47,1
2016,2,11,The Dram Shop Front St.,175.0,5.0,0.0,10,5,1
2016,2,12,The Dram Shop Front St.,934.37,234.38,68.5,61,34,1
2016,2,13,The Dram Shop Front St.,1760.0,92.25,159.25,108,58,1
2016,2,14,The Dram Shop Front St.,2158.45,61.3,210.25,135,81,1
2016,2,15,The Dram Shop Front St.,3598.83,200.37,380.7,262,135,1
2016,2,16,The Dram Shop Front St.,4964.19,161.75,495.44,393,198,1
2016,2,17,The Dram Shop Front St.,7964.15,177.43,882.08,658,331,1
2016,2,18,The Dram Shop Front St.,8043.35,151.5,1003.6,623,335,1
2016,2,19,The Dram Shop Front St.,7585.63,519.12,976.5,556,328,1
2016,2,20,The Dram Shop Front St.,6138.7,181.75,807.7,479,298,1
2016,2,21,The Dram Shop Front St.,4998.67,180.05,745.72,338,224,1
2016,2,22,The Dram Shop Front St.,1402.8,56.25,221.3,80,60,1
2016,3,0,The Dram Shop Front St.,110.5,5.5,22.0,8,8,0
2016,3,11,The Dram Shop Front St.,54.75,26.0,5.0,5,4,1
2016,3,12,The Dram Shop Front St.,1062.35,65.5,76.6,72,41,1
2016,3,13,The Dram Shop Front St.,1682.77,156.88,156.15,122,61,1
2016,3,14,The Dram Shop Front St.,2462.08,32.5,253.08,199,101,1
2016,3,15,The Dram Shop Front St.,3475.87,53.13,342.5,251,128,1
2016,3,16,The Dram Shop Front St.,5291.25,268.75,552.5,461,218,1
2016,3,17,The Dram Shop Front St.,8159.89,402.74,929.88,669,351,1
2016,3,18,The Dram Shop Front St.,8807.81,342.51,1202.82,703,401,1
2016,3,19,The Dram Shop Front St.,9079.15,566.0,1181.65,658,384,1
2016,3,20,The Dram Shop Front St.,7913.66,398.6,1084.51,606,340,1
2016,3,21,The Dram Shop Front St.,6330.91,201.13,907.29,417,262,1
2016,3,22,The Dram Shop Front St.,1411.58,42.0,214.83,105,68,1
2016,3,23,The Dram Shop Front St.,369.0,16.0,49.5,35,18,1
2016,4,11,The Dram Shop Front St.,50.5,0.0,5.5,4,4,1
2016,4,12,The Dram Shop Front St.,1050.5,12.25,72.75,90,53,1
2016,4,13,The Dram Shop Front St.,1717.5,88.25,166.75,120,74,1
2016,4,14,The Dram Shop Front St.,2740.25,65.5,253.25,206,119,1
2016,4,15,The Dram Shop Front St.,3729.31,81.69,434.25,278,160,1
2016,4,16,The Dram Shop Front St.,5519.81,87.94,564.5,450,222,1
2016,4,17,The Dram Shop Front St.,8424.0,212.75,934.25,680,346,1
2016,4,18,The Dram Shop Front St.,9266.49,263.22,1070.71,708,393,1
2016,4,19,The Dram Shop Front St.,9665.66,309.26,1235.67,615,379,1
2016,4,20,The Dram Shop Front St.,8020.1,353.35,1040.45,641,353,1
2016,4,21,The Dram Shop Front St.,5592.51,224.75,832.76,413,273,1
2016,4,22,The Dram Shop Front St.,1362.8,115.75,203.3,88,60,1
2016,5,11,The Dram Shop Front St.,105.0,0.0,0.0,2,2,1
2016,5,12,The Dram Shop Front St.,1332.8,2.0,84.55,83,41,1
2016,5,13,The Dram Shop Front St.,2548.0,78.75,198.5,180,94,1
2016,5,14,The Dram Shop Front St.,3387.7,47.75,320.2,252,136,1
2016,5,15,The Dram Shop Front St.,4252.03,140.07,401.1,336,155,1
2016,5,16,The Dram Shop Front St.,6448.2,208.44,637.64,534,229,1
2016,5,17,The Dram Shop Front St.,8966.7,230.0,967.45,709,385,1
2016,5,18,The Dram Shop Front St.,9768.56,254.19,1125.25,722,406,1
2016,5,19,The Dram Shop Front St.,8546.25,356.92,998.67,668,365,1
2016,5,20,The Dram Shop Front St.,8445.4,370.5,1024.4,669,369,1
2016,5,21,The Dram Shop Front St.,5639.0,198.25,712.0,404,258,1
2016,5,22,The Dram Shop Front St.,1133.0,66.75,193.0,72,46,1
2016,5,23,The Dram Shop Front St.,5.25,1.75,0.0,2,1,1
2016,6,11,The Dram Shop Front St.,268.0,4.0,0.0,7,2,1
2016,6,12,The Dram Shop Front St.,1383.0,38.5,97.5,99,49,1
2016,6,13,The Dram Shop Front St.,2090.0,50.25,176.0,155,71,1
2016,6,14,The Dram Shop Front St.,3442.5,47.5,327.0,217,110,1
2016,6,15,The Dram Shop Front St.,2838.5,116.0,234.75,256,119,1
2016,6,16,The Dram Shop Front St.,5892.19,203.56,582.75,470,218,1
2016,6,17,The Dram Shop Front St.,8084.66,417.44,854.85,626,318,1
2016,6,18,The Dram Shop Front St.,8938.33,440.52,1050.35,658,352,1
2016,6,19,The Dram Shop Front St.,7627.25,423.75,964.25,558,316,1
2016,6,20,The Dram Shop Front St.,7141.9,347.25,851.9,610,319,1
2016,6,21,The Dram Shop Front St.,5934.0,398.35,806.35,420,253,1
2016,6,22,The Dram Shop Front St.,950.62,19.13,126.5,56,39,1
2016,7,9,The Dram Shop Front St.,8.5,5.0,3.0,1,1,0
2016,7,12,The Dram Shop Front St.,1994.5,39.0,186.0,110,75,1
2016,7,13,The Dram Shop Front St.,2575.5,40.5,234.75,182,90,1
2016,7,14,The Dram Shop Front St.,3538.87,61.63,293.5,256,130,1
2016,7,15,The Dram Shop Front St.,4984.94,176.81,457.75,326,162,1
2016,7,16,The Dram Shop Front St.,6024.34,119.06,575.9,498,229,1
2016,7,17,The Dram Shop Front St.,9712.37,349.93,979.05,674,350,1
2016,7,18,The Dram Shop Front St.,10263.35,452.95,1215.8,730,393,1
2016,7,19,The Dram Shop Front St.,9335.65,337.5,1153.65,657,386,1
2016,7,20,The Dram Shop Front St.,9463.59,263.75,1231.09,700,389,1
2016,7,21,The Dram Shop Front St.,6839.53,193.12,847.4,517,297,1
2016,7,22,The Dram Shop Front St.,1696.63,79.12,230.5,114,69,1
2016,7,23,The Dram Shop Front St.,4.5,0.0,0.0,1,1,1
2016,8,9,The Dram Shop Front St.,39.0,20.0,0.0,2,2,1
2016,8,11,The Dram Shop Front St.,205.25,16.0,6.0,6,4,1
2016,8,12,The Dram Shop Front St.,1261.5,157.5,100.25,83,45,1
2016,8,13,The Dram Shop Front St.,1982.65,58.73,156.38,151,72,1
2016,8,14,The Dram Shop Front St.,2874.5,83.25,232.0,255,127,1
2016,8,15,The Dram Shop Front St.,3965.55,126.76,306.06,334,157,1
2016,8,16,The Dram Shop Front St.,6960.1,209.25,697.6,514,264,1
2016,8,17,The Dram Shop Front St.,7890.47,383.28,848.25,681,351,1
2016,8,18,The Dram Shop Front St.,9075.97,499.28,1101.5,687,405,1
2016,8,19,The Dram Shop Front St.,9563.2,458.25,1106.7,637,393,1
2016,8,20,The Dram Shop Front St.,7987.98,322.9,993.88,634,357,1
2016,8,21,The Dram Shop Front St.,5618.21,249.01,711.72,394,245,1
2016,8,22,The Dram Shop Front St.,481.0,14.25,69.5,33,21,1
2016,9,10,The Dram Shop Front St.,1.0,0.0,0.0,4,2,1
2016,9,11,The Dram Shop Front St.,54.75,1.0,4.0,6,4,1
2016,9,12,The Dram Shop Front St.,1018.4,112.35,102.0,75,38,1
2016,9,13,The Dram Shop Front St.,2426.0,61.5,175.25,149,62,1
2016,9,14,The Dram Shop Front St.,2693.4,61.75,277.15,201,102,1
2016,9,15,The Dram Shop Front St.,3612.7,83.75,321.7,294,138,1
2016,9,16,The Dram Shop Front St.,5532.24,115.13,528.12,459,215,1
2016,9,17,The Dram Shop Front St.,8353.13,243.37,832.75,681,342,1
2016,9,18,The Dram Shop Front St.,10636.4,321.5,1308.15,705,423,1
2016,9,19,The Dram Shop Front St.,9522.2,389.55,1146.75,700,417,1
2016,9,20,The Dram Shop Front St.,8291.08,310.12,1154.95,615,379,1
2016,9,21,The Dram Shop Front St.,3820.6,201.4,546.0,286,197,1
2016,9,22,The Dram Shop Front St.,380.75,6.75,46.5,27,24,1
2016,10,10,The Dram Shop Front St.,29.0,0.0,0.0,2,2,1
2016,10,11,The Dram Shop Front St.,94.0,14.0,0.0,3,2,1
2016,10,12,The Dram Shop Front St.,717.75,13.6,48.85,58,29,1
2016,10,13,The Dram Shop Front St.,2355.63,100.37,170.75,144,67,1
2016,10,14,The Dram Shop Front St.,2176.0,35.75,198.5,171,85,1
2016,10,15,The Dram Shop Front St.,3683.45,75.75,303.2,267,124,1
2016,10,16,The Dram Shop Front St.,6504.83,139.12,479.75,459,207,1
2016,10,17,The Dram Shop Front St.,7725.66,228.85,835.76,626,329,1
2016,10,18,The Dram Shop Front St.,10786.69,230.87,1272.31,799,430,1
2016,10,19,The Dram Shop Front St.,8934.9,272.1,1063.0,609,364,1
2016,10,20,The Dram Shop Front St.,7986.33,178.4,1101.98,539,333,1
2016,10,21,The Dram Shop Front St.,4531.21,169.62,671.58,316,218,1
2016,10,22,The Dram Shop Front St.,1134.75,19.5,169.5,64,52,1
2016,11,9,The Dram Shop Front St.,0.0,3.0,0.0,1,1,1
2016,11,10,The Dram Shop Front St.,0.0,125.0,0.0,2,1,1
2016,11,11,The Dram Shop Front St.,50.0,20.0,2.0,4,2,1
2016,11,12,The Dram Shop Front St.,1008.25,64.5,82.25,60,41,1
2016,11,13,The Dram Shop Front St.,1410.06,307.69,140.0,113,61,1
2016,11,14,The Dram Shop Front St.,2575.43,61.32,239.0,178,88,1
2016,11,15,The Dram Shop Front St.,3721.28,92.52,313.55,268,143,1
2016,11,16,The Dram Shop Front St.,4658.8,602.2,432.25,414,196,1
2016,11,17,The Dram Shop Front St.,8292.83,452.8,958.38,627,341,1
2016,11,18,The Dram Shop Front St.,8183.73,495.48,988.96,646,361,1
2016,11,19,The Dram Shop Front St.,6792.93,279.95,863.83,509,311,1
2016,11,20,The Dram Shop Front St.,6380.37,231.15,871.27,492,279,1
2016,11,21,The Dram Shop Front St.,4683.46,165.29,647.0,331,222,1
2016,11,22,The Dram Shop Front St.,959.0,16.25,144.25,54,46,1
2016,12,10,The Dram Shop Front St.,116.0,0.0,0.0,4,3,1
2016,12,11,The Dram Shop Front St.,85.5,6.5,4.0,3,3,0
2016,12,12,The Dram Shop Front St.,1912.15,186.25,74.65,82,52,1
2016,12,13,The Dram Shop Front St.,2839.5,426.0,193.5,154,86,1
2016,12,14,The Dram Shop Front St.,4218.24,67.71,306.7,231,138,1
2016,12,15,The Dram Shop Front St.,5126.0,103.5,444.5,300,170,1
2016,12,16,The Dram Shop Front St.,7289.6,114.5,658.6,496,268,1
2016,12,17,The Dram Shop Front St.,8802.12,247.63,1015.25,595,342,1
2016,12,18,The Dram Shop Front St.,9035.09,307.71,1107.3,601,362,1
2016,12,19,The Dram Shop Front St.,7639.84,303.96,925.8,483,320,1
2016,12,20,The Dram Shop Front St.,5959.3,196.95,808.75,414,266,1
2016,12,21,The Dram Shop Front St.,4815.39,201.0,627.89,320,213,1
2016,12,22,The Dram Shop Front St.,742.5,50.0,107.5,48,38,1
2017,1,9,The Dram Shop Front St.,12.0,0.0,0.0,1,1,0
2017,1,10,The Dram Shop Front St.,0.0,30.0,0.0,2,1,1
2017,1,11,The Dram Shop Front St.,79.0,60.0,0.0,4,3,1
2017,1,12,The Dram Shop Front St.,954.75,600.25,94.25,67,42,1
2017,1,13,The Dram Shop Front St.,1115.5,87.5,96.75,83,41,1
2017,1,14,The Dram Shop Front St.,2390.0,434.75,233.75,169,88,1
2017,1,15,The Dram Shop Front St.,3074.0,50.5,292.5,256,118,1
2017,1,16,The Dram Shop Front St.,5304.04,304.61,559.65,437,230,1
2017,1,17,The Dram Shop Front St.,9211.47,352.25,1096.72,678,380,1
2017,1,18,The Dram Shop Front St.,8721.15,280.0,1113.15,638,384,1
2017,1,19,The Dram Shop Front St.,8082.35,319.95,1003.55,564,350,1
2017,1,20,The Dram Shop Front St.,5791.77,221.5,776.77,424,249,1
2017,1,21,The Dram Shop Front St.,5684.38,499.12,920.25,396,241,1
2017,1,22,The Dram Shop Front St.,1943.0,205.5,309.75,107,82,1
2017,2,11,The Dram Shop Front St.,0.0,270.0,0.0,2,1,1
2017,2,12,The Dram Shop Front St.,991.75,20.0,50.0,50,29,1
2017,2,13,The Dram Shop Front St.,1764.75,113.75,150.5,127,61,1
2017,2,14,The Dram Shop Front St.,2582.65,80.4,239.05,159,90,1
2017,2,15,The Dram Shop Front St.,3534.25,57.0,346.25,247,137,1
2017,2,16,The Dram Shop Front St.,5420.6,130.25,540.6,458,232,1
2017,2,17,The Dram Shop Front St.,8976.35,322.25,1050.6,675,384,1
2017,2,18,The Dram Shop Front St.,8671.52,410.28,1103.8,644,380,1
2017,2,19,The Dram Shop Front St.,8071.71,423.11,1018.57,555,328,1
2017,2,20,The Dram Shop Front St.,5863.4,200.1,779.75,455,268,1
2017,2,21,The Dram Shop Front St.,5420.65,175.0,822.9,388,267,1
2017,2,22,The Dram Shop Front St.,1105.0,81.0,180.25,60,54,1
2017,3,0,The Dram Shop Front St.,181.7,41.8,52.0,11,9,1
2017,3,11,The Dram Shop Front St.,13.5,10.0,0.0,2,1,1
2017,3,12,The Dram Shop Front St.,564.87,1.88,43.0,34,20,1
2017,3,13,The Dram Shop Front St.,1838.25,413.75,174.25,147,80,1
2017,3,14,The Dram Shop Front St.,2862.5,132.0,289.5,214,117,1
2017,3,15,The Dram Shop Front St.,4081.88,130.62,467.75,317,172,1
2017,3,16,The Dram Shop Front St.,7166.3,143.9,759.45,573,290,1
2017,3,17,The Dram Shop Front St.,11239.7,387.0,1333.95,921,473,1
2017,3,18,The Dram Shop Front St.,11721.38,456.75,1490.88,898,500,1
2017,3,19,The Dram Shop Front St.,9911.63,363.55,1293.43,726,432,1
2017,3,20,The Dram Shop Front St.,7373.31,378.44,1000.0,621,356,1
2017,3,21,The Dram Shop Front St.,7329.95,208.6,1056.3,519,314,1
2017,3,22,The Dram Shop Front St.,2058.75,113.25,329.75,146,108,1
2017,3,23,The Dram Shop Front St.,110.5,0.0,25.0,23,12,1
2017,4,11,The Dram Shop Front St.,63.63,9.37,0.0,2,2,1
2017,4,12,The Dram Shop Front St.,899.25,18.5,57.75,55,31,1
2017,4,13,The Dram Shop Front St.,2042.49,143.01,189.5,143,70,1
2017,4,14,The Dram Shop Front St.,2725.56,74.44,303.75,226,114,1
2017,4,15,The Dram Shop Front St.,4125.0,97.0,323.0,326,153,1
2017,4,16,The Dram Shop Front St.,5584.72,242.55,615.02,490,238,1
2017,4,17,The Dram Shop Front St.,9469.65,355.0,1156.4,734,394,1
2017,4,18,The Dram Shop Front St.,11103.71,540.24,1461.95,859,509,1
2017,4,19,The Dram Shop Front St.,9422.3,367.75,1262.05,700,407,1
2017,4,20,The Dram Shop Front St.,8629.31,313.65,1182.96,646,383,1
2017,4,21,The Dram Shop Front St.,6968.6,298.75,936.1,545,326,1
2017,4,22,The Dram Shop Front St.,1847.13,74.87,307.0,122,103,1
2017,5,8,The Dram Shop Front St.,0.0,50.0,0.0,1,1,1
2017,5,9,The Dram Shop Front St.,50.0,0.0,0.0,1,1,1
2017,5,11,The Dram Shop Front St.,53.0,30.0,2.0,6,2,1
2017,5,12,The Dram Shop Front St.,1310.21,48.54,114.5,90,57,47
2017,5,13,The Dram Shop Front St.,1921.0,114.75,185.75,164,80,59
2017,5,14,The Dram Shop Front St.,2771.82,159.38,252.7,229,112,86
2017,5,15,The Dram Shop Front St.,3750.38,449.62,376.5,331,167,115
2017,5,16,The Dram Shop Front St.,6955.81,297.66,728.97,573,299,220
2017,5,17,The Dram Shop Front St.,9029.52,589.11,1016.88,755,380,261
2017,5,18,The Dram Shop Front St.,9896.32,520.88,1273.2,770,436,270
2017,5,19,The Dram Shop Front St.,9738.47,721.73,1202.95,735,425,272
2017,5,20,The Dram Shop Front St.,8057.24,503.88,1100.87,712,406,282
2017,5,21,The Dram Shop Front St.,8335.65,444.75,1227.65,643,401,274
2017,5,22,The Dram Shop Front St.,2033.49,184.51,350.25,132,103,57
2017,6,10,The Dram Shop Front St.,0.0,639.0,0.0,4,1,1
2017,6,11,The Dram Shop Front St.,270.5,27.0,0.0,6,2,2
2017,6,12,The Dram Shop Front St.,1275.81,131.44,90.25,92,50,50
2017,6,13,The Dram Shop Front St.,2701.4,67.5,261.65,182,98,98
2017,6,14,The Dram Shop Front St.,3529.5,242.25,312.0,272,132,132
2017,6,15,The Dram Shop Front St.,3892.0,171.75,320.75,281,143,144
2017,6,16,The Dram Shop Front St.,5470.66,241.59,549.0,441,215,217
2017,6,17,The Dram Shop Front St.,9331.77,461.56,963.58,727,351,352
2017,6,18,The Dram Shop Front St.,9748.28,375.13,1108.41,757,414,416
2017,6,19,The Dram Shop Front St.,9344.47,438.58,1199.3,697,391,392
2017,6,20,The Dram Shop Front St.,7536.35,301.4,973.75,668,343,347
2017,6,21,The Dram Shop Front St.,8291.82,283.0,1102.07,656,380,383
2017,6,22,The Dram Shop Front St.,1984.68,153.32,335.0,130,103,103
2017,7,10,The Dram Shop Front St.,0.0,5.0,0.0,1,1,1
2017,7,11,The Dram Shop Front St.,87.0,21.0,2.0,4,3,3
2017,7,12,The Dram Shop Front St.,1408.9,293.0,95.0,104,41,41
2017,7,13,The Dram Shop Front St.,3219.02,125.25,325.77,234,120,120
