date,hour,location,total_money,total_discount_money,total_tip_money,items,transactions,identified_customers,square_unique_ids
2023-05-19,15,The Dram Shop Front St.,141.35,16.25,15.1,17,6,3,6
2023-05-19,16,The Dram Shop Front St.,191.5,0.0,33.5,20,10,2,10
2023-05-19,17,The Dram Shop Front St.,305.25,2.0,52.5,38,18,9,18
2023-05-19,18,The Dram Shop Front St.,377.5,0.0,65.25,50,25,10,19
2023-05-19,19,The Dram Shop Front St.,263.5,0.0,50.25,32,15,7,15
2023-05-19,20,The Dram Shop Front St.,528.9,11.5,74.4,53,28,14,23
2023-05-19,21,The Dram Shop Front St.,196.0,0.0,37.5,24,16,5,15
2023-05-19,22,The Dram Shop Front St.,118.0,1.0,15.0,14,5,4,5
2023-05-19,23,The Dram Shop Front St.,47.0,18.5,11.5,8,3,3,3
2023-05-20,13,The Dram Shop Front St.,39.0,0.0,4.0,5,4,2,3
2023-05-20,14,The Dram Shop Front St.,130.0,1.0,21.0,12,8,3,6
2023-05-20,15,The Dram Shop Front St.,80.0,0.0,12.0,7,5,2,3
2023-05-20,16,The Dram Shop Front St.,389.5,15.0,42.5,30,13,5,11
2023-05-20,17,The Dram Shop Front St.,230.0,0.0,23.0,28,14,4,10
2023-05-20,18,The Dram Shop Front St.,325.0,5.0,64.5,37,16,10,16
2023-05-20,19,The Dram Shop Front St.,240.0,0.0,42.0,28,15,7,13
2023-05-20,20,The Dram Shop Front St.,254.5,0.0,44.5,27,9,3,7
2023-05-20,21,The Dram Shop Front St.,277.2,1.0,48.2,30,15,8,14
2023-05-20,22,The Dram Shop Front St.,246.0,1.0,35.0,34,16,10,15
2023-05-21,13,The Dram Shop Front St.,41.0,0.0,7.0,5,5,1,3
2023-05-21,14,The Dram Shop Front St.,95.5,6.0,19.25,13,6,2,5
2023-05-21,15,The Dram Shop Front St.,139.75,3.75,18.0,18,7,4,7
2023-05-21,16,The Dram Shop Front St.,131.5,5.0,25.0,15,8,4,7
2023-05-21,17,The Dram Shop Front St.,198.0,2.0,25.5,16,9,6,9
2023-05-21,18,The Dram Shop Front St.,135.75,6.75,15.0,18,10,6,9
2023-05-21,19,The Dram Shop Front St.,65.5,0.0,8.0,9,5,2,4
2023-05-21,20,The Dram Shop Front St.,116.0,1.0,16.0,17,7,7,7
2023-05-21,21,The Dram Shop Front St.,13.0,11.0,2.0,4,2,2,2
2023-05-22,14,The Dram Shop Front St.,25.0,0.0,0.0,3,2,1,1
2023-05-22,15,The Dram Shop Front St.,72.0,0.0,3.0,14,9,1,2
2023-05-22,16,The Dram Shop Front St.,121.5,0.0,18.0,20,11,3,9
2023-05-22,17,The Dram Shop Front St.,167.0,5.5,28.0,23,14,5,12
2023-05-22,18,The Dram Shop Front St.,360.25,2.0,62.5,55,22,10,17
2023-05-22,19,The Dram Shop Front St.,257.5,3.0,46.0,37,20,9,17
2023-05-22,20,The Dram Shop Front St.,157.5,0.0,24.5,19,9,7,9
2023-05-22,21,The Dram Shop Front St.,183.0,1.0,39.0,28,10,8,10
2023-05-22,22,The Dram Shop Front St.,31.5,22.5,3.0,7,4,3,3
2023-05-23,14,The Dram Shop Front St.,15.0,0.0,2.0,3,2,2,2
2023-05-23,15,The Dram Shop Front St.,26.5,0.0,6.0,4,4,4,4
2023-05-23,16,The Dram Shop Front St.,124.75,0.0,19.75,19,9,4,8
2023-05-23,17,The Dram Shop Front St.,227.0,2.0,30.5,28,12,7,8
2023-05-23,18,The Dram Shop Front St.,199.5,4.75,27.0,22,13,7,9
2023-05-23,19,The Dram Shop Front St.,185.75,0.0,38.5,22,10,5,8
2023-05-23,20,The Dram Shop Front St.,267.25,2.0,60.0,31,16,13,16
2023-05-23,21,The Dram Shop Front St.,239.75,6.25,34.0,24,11,6,11
2023-05-23,22,The Dram Shop Front St.,25.25,1.0,5.0,4,1,1,1
2023-05-24,13,The Dram Shop Front St.,30.0,0.0,8.0,4,3,2,3
2023-05-24,14,The Dram Shop Front St.,104.0,0.0,20.0,8,3,3,3
2023-05-24,15,The Dram Shop Front St.,116.63,30.62,13.75,11,7,3,5
2023-05-24,16,The Dram Shop Front St.,227.0,2.0,35.0,20,11,7,10
2023-05-24,17,The Dram Shop Front St.,129.0,0.0,19.5,15,9,4,8
2023-05-24,18,The Dram Shop Front St.,294.0,15.0,58.75,41,21,14,18
2023-05-24,19,The Dram Shop Front St.,274.75,7.0,47.0,34,12,7,10
2023-05-24,20,The Dram Shop Front St.,289.75,0.0,20.0,28,10,7,9
2023-05-24,21,The Dram Shop Front St.,230.75,2.0,47.0,26,9,7,9
2023-05-24,22,The Dram Shop Front St.,132.5,17.5,21.0,19,4,4,4
2023-05-25,13,The Dram Shop Front St.,56.0,0.0,0.0,2,2,1,2
2023-05-25,14,The Dram Shop Front St.,30.0,0.0,3.0,2,2,1,2
2023-05-25,15,The Dram Shop Front St.,74.5,0.0,17.0,11,4,3,4
2023-05-25,16,The Dram Shop Front St.,83.5,0.0,17.0,8,7,1,7
2023-05-25,17,The Dram Shop Front St.,328.0,1.0,45.5,37,21,9,17
2023-05-25,18,The Dram Shop Front St.,259.0,5.0,35.0,37,18,13,14
2023-05-25,19,The Dram Shop Front St.,500.75,0.0,100.75,33,17,15,17
2023-05-25,20,The Dram Shop Front St.,151.0,5.0,18.0,21,13,8,8
2023-05-25,21,The Dram Shop Front St.,105.5,1.0,14.5,11,9,4,4
2023-05-25,22,The Dram Shop Front St.,259.5,0.0,50.5,28,16,12,11
2023-05-25,23,The Dram Shop Front St.,71.5,13.0,8.0,14,7,5,5
2023-05-26,13,The Dram Shop Front St.,45.5,0.0,11.0,5,5,5,5
2023-05-26,14,The Dram Shop Front St.,94.5,0.0,8.5,9,4,3,3
2023-05-26,15,The Dram Shop Front St.,158.25,0.0,28.5,20,13,10,10
2023-05-26,16,The Dram Shop Front St.,388.15,10.0,40.4,48,25,15,17
2023-05-26,17,The Dram Shop Front St.,584.37,7.88,45.0,43,25,18,21
2023-05-26,18,The Dram Shop Front St.,410.5,3.75,70.75,38,21,13,19
2023-05-26,19,The Dram Shop Front St.,189.19,11.06,27.0,32,17,13,12
2023-05-26,20,The Dram Shop Front St.,199.75,19.75,37.0,25,10,10,9
2023-05-26,21,The Dram Shop Front St.,276.5,1.0,40.0,35,20,16,16
2023-05-26,22,The Dram Shop Front St.,155.0,1.0,30.5,17,10,10,10
2023-05-26,23,The Dram Shop Front St.,51.6,0.0,8.6,5,2,2,2
2023-05-27,13,The Dram Shop Front St.,83.5,0.0,13.0,9,4,4,4
2023-05-27,14,The Dram Shop Front St.,80.0,0.0,7.0,7,5,4,4
2023-05-27,15,The Dram Shop Front St.,267.62,55.88,10.0,23,8,6,6
2023-05-27,16,The Dram Shop Front St.,39.5,6.0,4.0,5,4,3,3
2023-05-27,17,The Dram Shop Front St.,247.05,0.0,37.8,33,16,11,13
2023-05-27,18,The Dram Shop Front St.,278.0,0.0,43.5,30,12,11,12
2023-05-27,19,The Dram Shop Front St.,191.75,8.25,33.0,27,9,7,9
2023-05-27,20,The Dram Shop Front St.,129.5,1.0,27.0,16,10,5,9
2023-05-27,21,The Dram Shop Front St.,244.5,0.0,43.5,31,16,9,15
2023-05-27,22,The Dram Shop Front St.,275.0,0.0,45.0,39,12,10,12
2023-05-27,23,The Dram Shop Front St.,92.0,5.5,20.0,10,4,4,4
2023-05-28,13,The Dram Shop Front St.,79.5,5.5,9.0,11,7,1,5
2023-05-28,14,The Dram Shop Front St.,43.0,0.0,4.0,6,4,1,3
2023-05-28,15,The Dram Shop Front St.,42.5,0.0,2.0,6,3,1,2
2023-05-28,16,The Dram Shop Front St.,184.0,0.0,31.0,17,8,5,8
2023-05-28,17,The Dram Shop Front St.,157.0,0.0,29.0,20,7,5,7
2023-05-28,18,The Dram Shop Front St.,281.0,33.0,52.0,33,17,8,14
2023-05-28,19,The Dram Shop Front St.,259.5,0.0,40.5,30,16,9,13
2023-05-28,20,The Dram Shop Front St.,219.5,1.0,27.5,26,14,8,12
2023-05-28,21,The Dram Shop Front St.,70.25,0.0,15.0,9,4,4,4
2023-05-29,13,The Dram Shop Front St.,100.25,0.0,8.0,15,6,3,4
2023-05-29,14,The Dram Shop Front St.,100.5,0.0,8.0,15,10,1,5
2023-05-29,15,The Dram Shop Front St.,162.0,6.0,24.0,19,10,6,8
2023-05-29,16,The Dram Shop Front St.,195.5,2.0,30.0,33,13,8,11
2023-05-29,17,The Dram Shop Front St.,157.0,2.5,22.5,19,12,4,9
2023-05-29,18,The Dram Shop Front St.,178.5,1.0,30.5,27,15,6,12
2023-05-29,19,The Dram Shop Front St.,136.0,0.0,28.0,24,11,9,9
2023-05-29,20,The Dram Shop Front St.,189.5,3.0,31.5,30,12,6,10
2023-05-29,21,The Dram Shop Front St.,223.0,0.0,43.0,25,12,6,10
2023-05-30,13,The Dram Shop Front St.,127.5,44.0,21.0,11,9,1,8
2023-05-30,14,The Dram Shop Front St.,40.0,0.0,4.0,5,5,1,3
2023-05-30,15,The Dram Shop Front St.,37.75,11.5,10.0,6,5,3,3
2023-05-30,16,The Dram Shop Front St.,70.0,4.0,14.0,9,5,2,5
2023-05-30,17,The Dram Shop Front St.,203.0,5.5,20.5,19,13,6,12
2023-05-30,18,The Dram Shop Front St.,250.0,10.5,50.0,32,12,8,12
2023-05-30,19,The Dram Shop Front St.,197.25,1.0,29.0,25,13,6,10
2023-05-30,20,The Dram Shop Front St.,228.0,0.0,53.5,21,10,5,9
2023-05-30,21,The Dram Shop Front St.,265.0,1.0,40.0,25,9,7,9
2023-05-30,22,The Dram Shop Front St.,28.0,0.0,6.0,2,1,1,1
2023-05-31,13,The Dram Shop Front St.,51.75,6.25,5.0,4,3,2,3
2023-05-31,14,The Dram Shop Front St.,60.0,1.0,8.5,4,3,2,3
2023-05-31,15,The Dram Shop Front St.,52.0,0.0,9.5,7,4,2,4
2023-05-31,16,The Dram Shop Front St.,63.5,0.0,3.0,8,4,2,2
2023-05-31,17,The Dram Shop Front St.,298.75,5.0,56.5,35,12,7,12
2023-05-31,18,The Dram Shop Front St.,338.25,2.0,65.0,42,18,8,16
2023-05-31,19,The Dram Shop Front St.,302.75,1.0,46.0,32,21,8,17
2023-05-31,20,The Dram Shop Front St.,337.75,3.0,50.0,36,28,8,20
2023-05-31,21,The Dram Shop Front St.,244.5,1.0,39.0,33,17,12,16
2023-05-31,22,The Dram Shop Front St.,115.5,2.0,21.5,15,6,5,5
2023-06-01,10,The Dram Shop Front St.,0.0,33.0,0.0,2,1,1,1
2023-06-01,12,The Dram Shop Front St.,0.0,25.0,0.0,1,1,1,1
2023-06-01,14,The Dram Shop Front St.,6.0,0.0,0.0,1,1,1,1
2023-06-01,15,The Dram Shop Front St.,63.5,0.0,10.0,8,7,2,4
2023-06-01,17,The Dram Shop Front St.,322.0,6.0,34.0,29,15,7,11
2023-06-01,18,The Dram Shop Front St.,188.0,0.0,31.5,22,7,5,7
2023-06-01,19,The Dram Shop Front St.,239.75,0.0,26.5,34,14,4,10
2023-06-01,20,The Dram Shop Front St.,125.5,0.0,17.5,19,9,3,6
2023-06-01,21,The Dram Shop Front St.,133.0,1.0,20.0,21,9,6,8
2023-06-01,22,The Dram Shop Front St.,177.0,1.0,35.0,22,10,8,10
2023-06-02,13,The Dram Shop Front St.,19.0,0.0,6.0,2,1,1,1
2023-06-02,14,The Dram Shop Front St.,146.0,0.0,14.0,11,6,2,5
2023-06-02,15,The Dram Shop Front St.,227.0,0.0,25.5,19,9,3,8
2023-06-02,16,The Dram Shop Front St.,186.75,3.75,36.5,26,12,8,10
2023-06-02,17,The Dram Shop Front St.,376.5,4.0,51.0,42,18,12,16
2023-06-02,18,The Dram Shop Front St.,366.0,0.0,68.0,50,19,12,16
2023-06-02,19,The Dram Shop Front St.,308.5,1.0,53.0,36,21,12,18
2023-06-02,20,The Dram Shop Front St.,496.0,1.5,103.5,53,36,14,26
2023-06-02,21,The Dram Shop Front St.,270.0,1.0,42.5,45,19,9,13
2023-06-02,22,The Dram Shop Front St.,385.35,11.25,66.1,54,19,12,16
2023-06-02,23,The Dram Shop Front St.,78.5,6.5,0.0,5,3,1,3
2023-06-03,13,The Dram Shop Front St.,32.12,5.38,3.0,3,3,1,3
2023-06-03,14,The Dram Shop Front St.,40.0,0.0,5.0,5,2,2,2
2023-06-03,15,The Dram Shop Front St.,92.75,0.0,16.5,13,8,3,8
2023-06-03,16,The Dram Shop Front St.,223.1,0.0,37.1,27,15,8,14
2023-06-03,17,The Dram Shop Front St.,387.75,13.0,62.5,51,20,11,18
2023-06-03,18,The Dram Shop Front St.,110.75,14.0,19.5,18,11,6,10
2023-06-03,19,The Dram Shop Front St.,159.5,0.0,25.5,18,9,4,8
2023-06-03,20,The Dram Shop Front St.,273.0,0.0,42.0,38,19,9,17
2023-06-03,21,The Dram Shop Front St.,212.6,0.0,39.6,29,12,8,10
2023-06-03,22,The Dram Shop Front St.,82.0,0.0,17.5,9,5,4,5
2023-06-03,23,The Dram Shop Front St.,38.75,3.75,16.5,5,4,3,4
2023-06-04,13,The Dram Shop Front St.,11.0,0.0,1.0,1,1,1,1
2023-06-04,14,The Dram Shop Front St.,126.25,0.0,23.0,16,8,5,7
2023-06-04,15,The Dram Shop Front St.,142.5,1.0,21.0,19,10,2,9
2023-06-04,16,The Dram Shop Front St.,202.25,1.0,28.5,27,13,7,11
2023-06-04,17,The Dram Shop Front St.,241.0,3.0,42.0,31,15,8,12
2023-06-04,18,The Dram Shop Front St.,67.0,0.0,9.0,9,6,2,6
2023-06-04,19,The Dram Shop Front St.,209.0,11.5,41.0,24,9,7,7
2023-06-04,20,The Dram Shop Front St.,416.5,44.0,71.0,53,20,11,15
2023-06-04,21,The Dram Shop Front St.,10.0,1.0,2.5,1,1,1,1
2023-06-05,12,The Dram Shop Front St.,50.0,0.0,0.0,1,1,1,1
2023-06-05,13,The Dram Shop Front St.,15.0,0.0,0.0,3,3,1,1
2023-06-05,14,The Dram Shop Front St.,78.0,0.0,8.0,16,11,2,5
2023-06-05,15,The Dram Shop Front St.,38.0,0.0,4.0,7,5,2,3
2023-06-05,16,The Dram Shop Front St.,182.0,1.5,30.0,28,12,5,9
2023-06-05,17,The Dram Shop Front St.,155.65,0.0,29.9,22,12,5,10
2023-06-05,18,The Dram Shop Front St.,400.5,9.0,54.0,48,20,14,19
2023-06-05,19,The Dram Shop Front St.,349.45,17.05,40.0,36,16,9,12
2023-06-05,20,The Dram Shop Front St.,169.75,4.0,35.5,27,14,10,12
2023-06-05,21,The Dram Shop Front St.,89.0,0.0,22.0,10,8,6,8
2023-06-05,22,The Dram Shop Front St.,23.0,1.0,3.0,3,2,2,2
2023-06-06,12,The Dram Shop Front St.,20.0,0.0,0.0,1,1,1,1
2023-06-06,14,The Dram Shop Front St.,6.0,0.0,0.0,1,1,1,1
2023-06-06,15,The Dram Shop Front St.,104.75,11.75,12.0,14,9,4,6
2023-06-06,16,The Dram Shop Front St.,217.0,6.0,25.5,31,18,6,11
2023-06-06,17,The Dram Shop Front St.,228.25,8.25,31.5,28,15,5,12
2023-06-06,18,The Dram Shop Front St.,442.35,9.0,62.1,56,26,9,20
2023-06-06,19,The Dram Shop Front St.,300.5,10.0,44.0,33,18,9,14
2023-06-06,20,The Dram Shop Front St.,354.9,16.0,53.4,35,23,6,18
2023-06-06,21,The Dram Shop Front St.,102.25,2.0,13.0,17,7,3,6
2023-06-07,13,The Dram Shop Front St.,7.5,0.0,0.0,1,1,1,1
2023-06-07,14,The Dram Shop Front St.,73.5,0.0,7.5,8,6,1,5
2023-06-07,15,The Dram Shop Front St.,79.63,6.12,8.5,14,7,3,6
2023-06-07,16,The Dram Shop Front St.,224.0,13.5,22.0,32,18,4,14
2023-06-07,17,The Dram Shop Front St.,321.75,11.5,53.5,45,18,9,15
2023-06-07,18,The Dram Shop Front St.,375.25,1.0,67.0,37,24,6,21
2023-06-07,19,The Dram Shop Front St.,272.0,0.0,49.5,39,17,10,15
2023-06-07,20,The Dram Shop Front St.,244.5,0.0,46.0,32,13,5,12
2023-06-07,21,The Dram Shop Front St.,253.0,2.0,48.0,37,13,6,11
2023-06-07,22,The Dram Shop Front St.,23.5,0.0,6.0,3,1,1,1
2023-06-08,13,The Dram Shop Front St.,44.0,0.0,1.0,3,2,1,2
2023-06-08,14,The Dram Shop Front St.,38.0,0.0,3.0,6,6,1,4
2023-06-08,15,The Dram Shop Front St.,95.0,0.0,9.5,11,8,2,5
2023-06-08,16,The Dram Shop Front St.,120.75,13.75,27.0,17,10,5,10
2023-06-08,17,The Dram Shop Front St.,321.1,22.5,55.1,43,21,15,18
2023-06-08,18,The Dram Shop Front St.,285.5,0.0,31.0,29,13,8,13
2023-06-08,19,The Dram Shop Front St.,365.55,0.0,60.8,39,13,6,11
2023-06-08,20,The Dram Shop Front St.,294.3,7.2,43.0,29,11,7,10
2023-06-08,21,The Dram Shop Front St.,128.5,2.0,28.0,15,7,5,7
2023-06-08,22,The Dram Shop Front St.,65.0,1.0,10.0,10,3,2,3
2023-06-09,9,The Dram Shop Front St.,15.0,0.0,0.0,1,1,1,1
2023-06-09,12,The Dram Shop Front St.,6.0,0.0,1.0,1,1,1,1
2023-06-09,13,The Dram Shop Front St.,16.0,0.0,2.5,3,2,2,2
2023-06-09,14,The Dram Shop Front St.,113.12,0.88,21.0,13,6,5,6
2023-06-09,15,The Dram Shop Front St.,85.38,13.62,6.0,10,4,3,4
2023-06-09,16,The Dram Shop Front St.,284.5,0.0,31.0,31,10,6,10
2023-06-09,17,The Dram Shop Front St.,168.5,1.0,23.0,21,12,6,10
2023-06-09,18,The Dram Shop Front St.,208.0,1.0,34.75,26,15,9,12
2023-06-09,19,The Dram Shop Front St.,485.0,19.5,82.5,63,27,12,23
2023-06-09,20,The Dram Shop Front St.,308.0,5.0,42.0,35,21,5,20
2023-06-09,21,The Dram Shop Front St.,427.1,3.0,59.1,53,21,15,20
2023-06-09,22,The Dram Shop Front St.,141.5,0.0,27.0,12,7,7,7
2023-06-09,23,The Dram Shop Front St.,40.37,16.38,8.0,9,3,3,3
2023-06-10,13,The Dram Shop Front St.,102.25,5.75,13.0,11,6,2,5
2023-06-10,14,The Dram Shop Front St.,85.25,1.25,12.0,11,6,2,3
2023-06-10,15,The Dram Shop Front St.,163.5,0.0,20.0,19,9,3,9
2023-06-10,16,The Dram Shop Front St.,287.17,23.83,26.25,27,12,5,11
2023-06-10,17,The Dram Shop Front St.,383.38,8.12,54.5,45,20,13,17
2023-06-10,18,The Dram Shop Front St.,230.0,0.0,37.0,28,10,7,10
2023-06-10,19,The Dram Shop Front St.,344.25,2.0,60.5,42,14,7,14
2023-06-10,20,The Dram Shop Front St.,277.0,0.0,45.0,36,19,5,19
2023-06-10,21,The Dram Shop Front St.,111.5,0.0,11.0,16,8,4,6
2023-06-10,22,The Dram Shop Front St.,131.25,10.0,26.5,16,10,6,9
2023-06-10,23,The Dram Shop Front St.,23.0,2.5,3.0,4,4,4,4
2023-06-11,13,The Dram Shop Front St.,89.5,1.0,10.0,8,3,2,3
2023-06-11,14,The Dram Shop Front St.,154.2,1.05,20.0,22,10,4,6
2023-06-11,15,The Dram Shop Front St.,105.55,0.0,11.8,12,7,3,6
2023-06-11,16,The Dram Shop Front St.,143.25,0.0,23.5,20,11,5,9
2023-06-11,17,The Dram Shop Front St.,193.0,1.0,31.0,27,9,6,9
2023-06-11,18,The Dram Shop Front St.,283.75,0.0,40.0,35,12,6,10
2023-06-11,19,The Dram Shop Front St.,226.0,6.5,41.0,22,9,8,9
2023-06-11,20,The Dram Shop Front St.,207.5,1.0,30.0,29,11,8,9
2023-06-11,21,The Dram Shop Front St.,40.0,0.0,7.0,5,2,2,2
2023-06-12,13,The Dram Shop Front St.,60.0,0.0,4.0,4,3,1,3
2023-06-12,14,The Dram Shop Front St.,38.0,0.0,3.0,5,4,1,3
2023-06-12,15,The Dram Shop Front St.,55.5,0.0,2.0,12,9,2,3
2023-06-12,16,The Dram Shop Front St.,112.75,0.0,14.0,19,8,4,6
2023-06-12,17,The Dram Shop Front St.,283.0,6.5,35.25,37,21,11,16
2023-06-12,18,The Dram Shop Front St.,371.25,6.0,43.0,47,24,11,21
2023-06-12,19,The Dram Shop Front St.,299.75,13.0,33.75,38,17,6,14
2023-06-12,20,The Dram Shop Front St.,335.3,16.0,72.3,54,23,14,18
2023-06-12,21,The Dram Shop Front St.,292.5,0.0,38.5,35,16,9,13
2023-06-12,22,The Dram Shop Front St.,112.5,1.0,21.0,19,7,7,7
2023-06-13,13,The Dram Shop Front St.,7.5,0.0,1.0,1,1,1,1
2023-06-13,14,The Dram Shop Front St.,11.0,1.0,2.0,2,2,2,2
2023-06-13,15,The Dram Shop Front St.,131.0,0.0,14.0,18,13,3,7
2023-06-13,16,The Dram Shop Front St.,260.13,23.37,40.0,37,17,8,14
2023-06-13,17,The Dram Shop Front St.,373.0,0.0,56.0,44,23,7,17
2023-06-13,18,The Dram Shop Front St.,250.9,1.0,45.4,28,14,8,13
2023-06-13,19,The Dram Shop Front St.,232.5,0.0,36.5,29,17,6,14
2023-06-13,20,The Dram Shop Front St.,264.5,1.0,48.0,36,18,12,16
2023-06-13,21,The Dram Shop Front St.,380.5,10.5,32.0,43,14,10,13
2023-06-13,22,The Dram Shop Front St.,39.1,0.0,8.6,5,3,3,3
2023-06-14,12,The Dram Shop Front St.,16.5,5.5,0.0,1,1,1,1
2023-06-14,13,The Dram Shop Front St.,65.0,0.0,3.0,3,2,2,2
2023-06-14,14,The Dram Shop Front St.,78.18,6.32,11.0,9,4,2,4
2023-06-14,15,The Dram Shop Front St.,92.5,0.0,10.0,9,6,2,5
2023-06-14,16,The Dram Shop Front St.,60.0,0.0,8.0,7,4,3,4
2023-06-14,17,The Dram Shop Front St.,335.95,1.0,51.2,47,16,8,14
2023-06-14,18,The Dram Shop Front St.,488.95,11.55,78.0,57,28,13,25
2023-06-14,19,The Dram Shop Front St.,131.0,0.0,19.0,18,9,3,9
2023-06-14,20,The Dram Shop Front St.,218.5,0.0,30.0,23,14,6,11
2023-06-14,21,The Dram Shop Front St.,245.0,0.0,40.0,30,17,10,14
2023-06-14,22,The Dram Shop Front St.,108.5,2.0,19.0,13,9,2,5
2023-06-15,12,The Dram Shop Front St.,11.0,0.0,0.0,1,1,1,1
2023-06-15,13,The Dram Shop Front St.,468.8,0.0,76.3,54,2,2,2
2023-06-15,14,The Dram Shop Front St.,70.0,0.0,5.0,6,3,2,2
2023-06-15,15,The Dram Shop Front St.,123.5,1.0,13.0,14,6,4,5
2023-06-15,16,The Dram Shop Front St.,148.5,1.0,19.5,16,9,2,8
2023-06-15,17,The Dram Shop Front St.,413.38,9.62,54.5,45,25,12,22
2023-06-15,18,The Dram Shop Front St.,397.5,5.5,73.5,44,19,12,17
2023-06-15,19,The Dram Shop Front St.,612.75,0.0,101.5,70,25,15,23
2023-06-15,20,The Dram Shop Front St.,322.5,0.0,55.5,34,9,8,9
2023-06-15,21,The Dram Shop Front St.,281.25,8.25,33.5,28,13,7,11
2023-06-15,22,The Dram Shop Front St.,123.5,10.75,24.5,12,7,5,7
2023-06-15,23,The Dram Shop Front St.,21.5,20.5,4.0,6,4,2,2
2023-06-16,13,The Dram Shop Front St.,50.0,0.0,7.0,5,5,1,4
2023-06-16,14,The Dram Shop Front St.,133.5,1.75,24.25,16,7,3,7
2023-06-16,15,The Dram Shop Front St.,142.0,0.0,22.5,19,12,2,10
2023-06-16,16,The Dram Shop Front St.,225.75,3.25,31.5,27,15,6,15
2023-06-16,17,The Dram Shop Front St.,362.25,1.0,59.0,41,19,9,18
2023-06-16,18,The Dram Shop Front St.,212.25,7.0,36.0,29,16,4,13
2023-06-16,19,The Dram Shop Front St.,284.5,0.0,38.5,39,18,7,14
2023-06-16,20,The Dram Shop Front St.,412.0,7.0,72.5,50,20,12,17
2023-06-16,21,The Dram Shop Front St.,306.5,11.5,47.0,33,17,9,14
2023-06-16,22,The Dram Shop Front St.,189.5,7.0,32.5,24,14,8,12
2023-06-16,23,The Dram Shop Front St.,65.0,17.0,14.0,12,5,4,5
2023-06-17,13,The Dram Shop Front St.,92.0,0.0,10.0,13,6,2,5
2023-06-17,14,The Dram Shop Front St.,192.0,0.0,10.0,10,5,4,5
2023-06-17,15,The Dram Shop Front St.,60.0,0.0,6.0,4,4,1,4
2023-06-17,16,The Dram Shop Front St.,214.0,0.0,34.0,23,9,7,9
2023-06-17,17,The Dram Shop Front St.,285.0,0.0,48.5,32,11,7,11
2023-06-17,18,The Dram Shop Front St.,349.0,18.5,65.0,40,19,7,13
2023-06-17,19,The Dram Shop Front St.,221.25,28.5,43.0,21,7,6,7
2023-06-17,20,The Dram Shop Front St.,273.0,6.25,40.5,28,13,7,10
2023-06-17,21,The Dram Shop Front St.,427.5,0.0,64.0,54,19,11,16
2023-06-17,22,The Dram Shop Front St.,111.0,0.0,23.0,13,7,5,7
2023-06-17,23,The Dram Shop Front St.,93.25,7.75,9.0,15,10,6,6
2023-06-18,14,The Dram Shop Front St.,105.0,0.0,5.0,8,5,1,4
2023-06-18,15,The Dram Shop Front St.,69.0,0.0,9.0,9,7,2,4
2023-06-18,16,The Dram Shop Front St.,186.0,0.0,33.5,24,14,5,11
2023-06-18,17,The Dram Shop Front St.,454.0,8.0,64.0,52,26,12,21
2023-06-18,18,The Dram Shop Front St.,215.0,1.0,30.0,25,11,8,10
2023-06-18,19,The Dram Shop Front St.,117.5,1.0,28.5,13,9,6,9
2023-06-18,20,The Dram Shop Front St.,94.5,1.0,14.0,14,8,3,7
2023-06-18,21,The Dram Shop Front St.,7.0,11.5,1.0,3,2,1,2
2023-06-19,14,The Dram Shop Front St.,124.0,0.0,21.0,21,9,4,8
2023-06-19,15,The Dram Shop Front St.,30.5,0.0,4.0,5,4,2,4
2023-06-19,16,The Dram Shop Front St.,199.0,1.0,39.0,26,9,8,9
2023-06-19,17,The Dram Shop Front St.,193.5,2.0,37.5,34,15,10,14
2023-06-19,18,The Dram Shop Front St.,155.5,0.0,32.0,27,10,7,10
2023-06-19,19,The Dram Shop Front St.,292.0,0.0,49.0,45,18,14,16
2023-06-19,20,The Dram Shop Front St.,131.5,1.0,25.0,20,8,7,8
2023-06-19,21,The Dram Shop Front St.,275.0,0.0,56.5,32,9,9,9
2023-06-19,22,The Dram Shop Front St.,67.0,73.5,13.0,20,5,5,5
2023-06-20,13,The Dram Shop Front St.,32.0,0.0,3.0,4,4,1,3
2023-06-20,14,The Dram Shop Front St.,40.0,0.0,6.0,5,5,1,4
2023-06-20,15,The Dram Shop Front St.,93.0,5.0,19.0,9,4,2,4
2023-06-20,16,The Dram Shop Front St.,88.0,0.0,15.0,11,6,3,5
2023-06-20,17,The Dram Shop Front St.,135.5,0.0,20.0,21,11,3,10
2023-06-20,18,The Dram Shop Front St.,531.75,1.0,105.0,69,31,12,26
2023-06-20,19,The Dram Shop Front St.,518.5,15.75,87.75,61,31,14,28
2023-06-20,20,The Dram Shop Front St.,427.0,0.0,65.5,53,29,12,24
2023-06-20,21,The Dram Shop Front St.,395.0,1.0,76.5,43,24,16,23
2023-06-20,22,The Dram Shop Front St.,246.25,32.25,43.0,22,8,8,8
2023-06-21,13,The Dram Shop Front St.,22.0,0.0,0.0,4,3,1,1
2023-06-21,14,The Dram Shop Front St.,90.5,0.0,7.5,9,7,1,5
2023-06-21,15,The Dram Shop Front St.,55.0,7.0,8.0,7,5,3,3
2023-06-21,16,The Dram Shop Front St.,256.0,0.0,25.0,29,13,5,11
2023-06-21,17,The Dram Shop Front St.,189.5,2.0,27.5,23,15,6,11
2023-06-21,18,The Dram Shop Front St.,256.6,0.0,37.1,35,13,10,11
2023-06-21,19,The Dram Shop Front St.,219.29,0.0,30.04,25,11,6,10
