year,month,cat_name,location,total_money,total_discount
2017,9,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,5244.24,266.76
2017,9,Misc.,The Dram Shop Front St.,161.0,6.0
2017,9,Porters/Stouts - Bottled,The Dram Shop Front St.,14.0,0.0
2017,9,Porters/Stouts - Draught,The Dram Shop Front St.,3334.0,545.5
2017,9,Red Wine - Bottled,The Dram Shop Front St.,286.19,6.31
2017,9,Rosé Wine - Bottled,The Dram Shop Front St.,340.73,16.77
2017,9,Seasonal/Event,The Dram Shop Front St.,4709.14,340.61
2017,9,Snacks,The Dram Shop Front St.,328.76,18.24
2017,9,Soda - Bottled,The Dram Shop Front St.,9.5,5.0
2017,9,Soda - Draught,The Dram Shop Front St.,519.25,11.5
2017,9,Softgoods,The Dram Shop Front St.,102.72,28.28
2017,9,Sour - Bottled,The Dram Shop Front St.,165.0,6.5
2017,9,Sour - Draught,The Dram Shop Front St.,4625.52,195.73
2017,9,Sparkling Wine - Bottled,The Dram Shop Front St.,159.58,14.42
2017,9,Tastings,The Dram Shop Front St.,414.85,8.15
2017,9,White Wine - Bottled,The Dram Shop Front St.,432.08,34.92
2017,9,Wine - Bottled,The Dram Shop Front St.,79.8,2.2
2017,9,Wine - Draught,The Dram Shop Front St.,3614.7,73.8
2017,10,,The Dram Shop Front St.,4423.09,586.76
2017,10,Ambers/Pales - Draught,The Dram Shop Front St.,4100.59,487.41
2017,10,Barley Wine - Bottled,The Dram Shop Front St.,20.75,0.0
2017,10,Belgian - Bottled,The Dram Shop Front St.,6.0,2.0
2017,10,Belgian - Draught,The Dram Shop Front St.,1581.94,44.31
2017,10,Cider - Bottled,The Dram Shop Front St.,348.87,10.63
2017,10,Cider - Draught,The Dram Shop Front St.,5875.17,186.58
2017,10,FLIGHT,The Dram Shop Front St.,600.0,0.0
2017,10,Glassware,The Dram Shop Front St.,121.0,44.0
2017,10,Growlers,The Dram Shop Front St.,1530.16,99.84
2017,10,IPA - Bottled,The Dram Shop Front St.,37.5,0.5
2017,10,IPA - Draught,The Dram Shop Front St.,11895.21,521.29
2017,10,Kombucha,The Dram Shop Front St.,1016.15,36.6
2017,10,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,65.18,6.32
2017,10,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,2909.56,123.44
2017,10,Misc.,The Dram Shop Front St.,56.91,14.09
2017,10,Porters/Stouts - Bottled,The Dram Shop Front St.,34.0,0.0
2017,10,Porters/Stouts - Draught,The Dram Shop Front St.,3547.98,170.52
2017,10,Red Wine - Bottled,The Dram Shop Front St.,867.16,104.84
2017,10,Rosé Wine - Bottled,The Dram Shop Front St.,173.27,8.73
2017,10,Seasonal/Event,The Dram Shop Front St.,5100.17,1133.83
2017,10,Snacks,The Dram Shop Front St.,276.57,14.43
2017,10,Soda - Bottled,The Dram Shop Front St.,10.0,4.0
2017,10,Soda - Draught,The Dram Shop Front St.,469.01,6.49
2017,10,Softgoods,The Dram Shop Front St.,205.0,43.0
2017,10,Sour - Bottled,The Dram Shop Front St.,110.0,0.0
2017,10,Sour - Draught,The Dram Shop Front St.,3804.6,111.4
2017,10,Sparkling Wine - Bottled,The Dram Shop Front St.,37.0,0.0
2017,10,Tastings,The Dram Shop Front St.,496.6,33.4
2017,10,White Wine - Bottled,The Dram Shop Front St.,231.0,26.0
2017,10,Wine - Bottled,The Dram Shop Front St.,38.7,4.3
2017,10,Wine - Draught,The Dram Shop Front St.,2732.83,43.17
2017,11,,The Dram Shop Front St.,3263.1,410.95
2017,11,Ambers/Pales - Bottled,The Dram Shop Front St.,305.0,0.0
2017,11,Ambers/Pales - Draught,The Dram Shop Front St.,3248.28,560.47
2017,11,Barley Wine - Bottled,The Dram Shop Front St.,16.88,1.12
2017,11,Belgian - Bottled,The Dram Shop Front St.,142.25,24.25
2017,11,Belgian - Draught,The Dram Shop Front St.,1420.08,38.92
2017,11,Cider - Bottled,The Dram Shop Front St.,167.84,41.66
2017,11,Cider - Draught,The Dram Shop Front St.,4568.28,99.22
2017,11,FLIGHT,The Dram Shop Front St.,350.37,4.63
2017,11,Glassware,The Dram Shop Front St.,186.0,12.0
2017,11,Growlers,The Dram Shop Front St.,1376.04,32.96
2017,11,IPA - Bottled,The Dram Shop Front St.,34.0,2.0
2017,11,IPA - Draught,The Dram Shop Front St.,11490.35,742.4
2017,11,Kombucha,The Dram Shop Front St.,1036.32,21.68
2017,11,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,40.5,4.0
2017,11,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,3616.73,208.02
2017,11,Misc.,The Dram Shop Front St.,178.0,3.0
2017,11,Porters/Stouts - Bottled,The Dram Shop Front St.,131.25,9.75
2017,11,Porters/Stouts - Draught,The Dram Shop Front St.,5058.53,149.72
2017,11,Red Wine - Bottled,The Dram Shop Front St.,486.34,74.66
2017,11,Rosé Wine - Bottled,The Dram Shop Front St.,412.62,46.38
2017,11,Seasonal/Event,The Dram Shop Front St.,3217.66,493.34
2017,11,Snacks,The Dram Shop Front St.,252.01,9.99
2017,11,Soda - Bottled,The Dram Shop Front St.,14.0,2.0
2017,11,Soda - Draught,The Dram Shop Front St.,491.27,16.98
2017,11,Softgoods,The Dram Shop Front St.,327.0,55.0
2017,11,Sour - Bottled,The Dram Shop Front St.,119.3,5.7
2017,11,Sour - Draught,The Dram Shop Front St.,3193.2,118.8
2017,11,Sparkling Wine - Bottled,The Dram Shop Front St.,233.22,51.78
2017,11,Tastings,The Dram Shop Front St.,743.0,17.0
2017,11,White Wine - Bottled,The Dram Shop Front St.,186.5,10.5
2017,11,Wine - Draught,The Dram Shop Front St.,2339.61,76.64
2017,12,,The Dram Shop Front St.,4942.08,477.4
2017,12,Ambers/Pales - Draught,The Dram Shop Front St.,4160.62,132.13
2017,12,Barley Wine - Bottled,The Dram Shop Front St.,29.26,2.49
2017,12,Belgian - Bottled,The Dram Shop Front St.,331.36,31.14
2017,12,Belgian - Draught,The Dram Shop Front St.,1206.43,74.82
2017,12,Cider - Bottled,The Dram Shop Front St.,204.25,22.25
2017,12,Cider - Draught,The Dram Shop Front St.,5832.35,180.4
2017,12,FLIGHT,The Dram Shop Front St.,438.5,1.5
2017,12,Glassware,The Dram Shop Front St.,435.44,15.56
2017,12,Growlers,The Dram Shop Front St.,2629.82,101.18
2017,12,IPA - Bottled,The Dram Shop Front St.,78.62,2.38
2017,12,IPA - Draught,The Dram Shop Front St.,12025.5,787.25
2017,12,Kombucha,The Dram Shop Front St.,1090.35,27.15
2017,12,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,40.64,1.86
2017,12,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,3948.07,238.18
2017,12,Misc.,The Dram Shop Front St.,196.97,8.03
2017,12,Porters/Stouts - Bottled,The Dram Shop Front St.,241.55,14.95
2017,12,Porters/Stouts - Draught,The Dram Shop Front St.,4382.58,371.92
2017,12,Red Wine - Bottled,The Dram Shop Front St.,606.23,25.27
2017,12,Rosé Wine - Bottled,The Dram Shop Front St.,150.48,20.02
2017,12,SHRUBS,The Dram Shop Front St.,39.0,0.0
2017,12,Seasonal/Event,The Dram Shop Front St.,2409.91,95.34
2017,12,Snacks,The Dram Shop Front St.,273.52,9.98
2017,12,Soda - Bottled,The Dram Shop Front St.,8.5,2.5
2017,12,Soda - Draught,The Dram Shop Front St.,494.56,9.69
2017,12,Softgoods,The Dram Shop Front St.,490.6,22.4
2017,12,Sour - Bottled,The Dram Shop Front St.,433.4,35.1
2017,12,Sour - Draught,The Dram Shop Front St.,3198.76,94.49
2017,12,Sparkling Wine - Bottled,The Dram Shop Front St.,1014.67,91.33
2017,12,Tastings,The Dram Shop Front St.,68.71,6.29
2017,12,White Wine - Bottled,The Dram Shop Front St.,148.7,20.3
2017,12,Wine - Bottled,The Dram Shop Front St.,84.09,8.91
2017,12,Wine - Draught,The Dram Shop Front St.,3163.13,44.37
2018,1,,The Dram Shop Front St.,4364.4,477.6
2018,1,Ambers/Pales - Bottled,The Dram Shop Front St.,23.04,4.96
2018,1,Ambers/Pales - Draught,The Dram Shop Front St.,3390.45,171.05
2018,1,Barley Wine - Bottled,The Dram Shop Front St.,3.25,0.0
2018,1,Belgian - Bottled,The Dram Shop Front St.,239.09,8.41
2018,1,Belgian - Draught,The Dram Shop Front St.,991.2,12.55
2018,1,Cider - Bottled,The Dram Shop Front St.,135.5,0.0
2018,1,Cider - Draught,The Dram Shop Front St.,4176.88,244.12
2018,1,FLIGHT,The Dram Shop Front St.,320.0,0.0
2018,1,Glassware,The Dram Shop Front St.,153.0,10.0
2018,1,Growlers,The Dram Shop Front St.,860.48,15.52
2018,1,IPA - Bottled,The Dram Shop Front St.,21.6,0.4
2018,1,IPA - Draught,The Dram Shop Front St.,12827.46,1596.79
2018,1,Kombucha,The Dram Shop Front St.,1471.43,41.07
2018,1,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,40.25,1.75
2018,1,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,4396.22,274.03
2018,1,Misc.,The Dram Shop Front St.,52.3,0.7
2018,1,Porters/Stouts - Bottled,The Dram Shop Front St.,958.7,3.3
2018,1,Porters/Stouts - Draught,The Dram Shop Front St.,5676.87,271.88
2018,1,Red Wine - Bottled,The Dram Shop Front St.,1555.35,175.65
2018,1,Rosé Wine - Bottled,The Dram Shop Front St.,14.0,0.0
2018,1,SHRUBS,The Dram Shop Front St.,158.67,3.83
2018,1,Seasonal/Event,The Dram Shop Front St.,1534.5,71.75
2018,1,Snacks,The Dram Shop Front St.,216.41,10.09
2018,1,Soda - Bottled,The Dram Shop Front St.,6.0,1.0
2018,1,Soda - Draught,The Dram Shop Front St.,276.03,14.22
2018,1,Softgoods,The Dram Shop Front St.,189.25,3.75
2018,1,Sour - Bottled,The Dram Shop Front St.,19.0,2.0
2018,1,Sour - Draught,The Dram Shop Front St.,2499.62,81.88
2018,1,Sparkling Wine - Bottled,The Dram Shop Front St.,251.38,10.62
2018,1,Tastings,The Dram Shop Front St.,100.0,0.0
2018,1,White Wine - Bottled,The Dram Shop Front St.,617.8,94.2
2018,1,Wine - Bottled,The Dram Shop Front St.,19.8,2.2
2018,1,Wine - Draught,The Dram Shop Front St.,2634.96,75.54
2018,2,,The Dram Shop Front St.,3524.44,379.56
2018,2,Ambers/Pales - Draught,The Dram Shop Front St.,3258.74,125.51
2018,2,Belgian - Bottled,The Dram Shop Front St.,227.27,11.73
2018,2,Belgian - Draught,The Dram Shop Front St.,2323.51,402.99
2018,2,Cider - Bottled,The Dram Shop Front St.,110.25,2.25
2018,2,Cider - Draught,The Dram Shop Front St.,5493.34,154.41
2018,2,FLIGHT,The Dram Shop Front St.,200.0,30.0
2018,2,Glassware,The Dram Shop Front St.,117.0,34.0
2018,2,Growlers,The Dram Shop Front St.,1007.85,46.15
2018,2,IPA - Bottled,The Dram Shop Front St.,22.5,1.5
2018,2,IPA - Draught,The Dram Shop Front St.,13816.71,964.29
2018,2,KEG DEPOSIT,The Dram Shop Front St.,80.0,0.0
2018,2,Kombucha,The Dram Shop Front St.,1246.15,45.85
2018,2,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,15.25,1.75
2018,2,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,4469.0,209.0
2018,2,Misc.,The Dram Shop Front St.,41.0,0.0
2018,2,Porters/Stouts - Bottled,The Dram Shop Front St.,90.06,8.94
2018,2,Porters/Stouts - Draught,The Dram Shop Front St.,3596.93,182.32
2018,2,Red Wine - Bottled,The Dram Shop Front St.,822.26,93.74
2018,2,SHRUBS,The Dram Shop Front St.,57.14,0.86
2018,2,Seasonal/Event,The Dram Shop Front St.,1033.9,817.35
2018,2,Snacks,The Dram Shop Front St.,253.96,12.04
2018,2,Soda - Bottled,The Dram Shop Front St.,6.0,0.0
2018,2,Soda - Draught,The Dram Shop Front St.,268.89,2.11
2018,2,Softgoods,The Dram Shop Front St.,209.0,36.0
2018,2,Sour - Bottled,The Dram Shop Front St.,510.68,23.82
2018,2,Sour - Draught,The Dram Shop Front St.,2432.13,61.12
2018,2,Sparkling Wine - Bottled,The Dram Shop Front St.,259.84,20.16
2018,2,Tastings,The Dram Shop Front St.,250.13,27.87
2018,2,White Wine - Bottled,The Dram Shop Front St.,112.39,11.61
2018,2,Wine - Bottled,The Dram Shop Front St.,5.0,0.0
2018,2,Wine - Draught,The Dram Shop Front St.,2666.07,45.93
2018,3,,The Dram Shop Front St.,3079.22,170.53
2018,3,Ambers/Pales - Bottled,The Dram Shop Front St.,6.0,0.0
2018,3,Ambers/Pales - Draught,The Dram Shop Front St.,4331.38,184.87
2018,3,Barley Wine - Bottled,The Dram Shop Front St.,41.63,1.12
2018,3,Belgian - Bottled,The Dram Shop Front St.,51.4,5.1
2018,3,Belgian - Draught,The Dram Shop Front St.,916.2,32.3
2018,3,Cider - Bottled,The Dram Shop Front St.,203.58,25.42
2018,3,Cider - Draught,The Dram Shop Front St.,6125.75,522.75
2018,3,FLIGHT,The Dram Shop Front St.,275.0,0.0
2018,3,Glassware,The Dram Shop Front St.,240.59,0.41
2018,3,Growlers,The Dram Shop Front St.,721.51,0.49
2018,3,IPA - Bottled,The Dram Shop Front St.,49.97,6.03
2018,3,IPA - Draught,The Dram Shop Front St.,16275.13,1088.37
2018,3,Kombucha,The Dram Shop Front St.,1371.96,38.79
2018,3,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,64.15,10.85
2018,3,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,4747.16,483.84
2018,3,Misc.,The Dram Shop Front St.,58.79,0.21
2018,3,Porters/Stouts - Bottled,The Dram Shop Front St.,65.03,0.97
2018,3,Porters/Stouts - Draught,The Dram Shop Front St.,4839.06,165.94
2018,3,Red Wine - Bottled,The Dram Shop Front St.,1550.48,136.52
2018,3,Rosé Wine - Bottled,The Dram Shop Front St.,722.46,25.04
2018,3,SHRUBS,The Dram Shop Front St.,44.5,0.0
2018,3,Seasonal/Event,The Dram Shop Front St.,1035.26,51.99
2018,3,Snacks,The Dram Shop Front St.,343.0,10.0
2018,3,Soda - Bottled,The Dram Shop Front St.,2.0,0.0
2018,3,Soda - Draught,The Dram Shop Front St.,443.23,13.27
2018,3,Softgoods,The Dram Shop Front St.,253.45,2.55
2018,3,Sour - Bottled,The Dram Shop Front St.,219.7,11.8
2018,3,Sour - Draught,The Dram Shop Front St.,4090.86,95.89
2018,3,Sparkling Wine - Bottled,The Dram Shop Front St.,132.9,16.1
2018,3,White Wine - Bottled,The Dram Shop Front St.,428.99,22.01
2018,3,Wine - Draught,The Dram Shop Front St.,3094.77,62.73
2018,4,,The Dram Shop Front St.,2705.21,808.71
2018,4,$6 TOKEN!,The Dram Shop Front St.,94.06,1.94
2018,4,Ambers/Pales - Draught,The Dram Shop Front St.,3987.42,150.08
2018,4,Belgian - Bottled,The Dram Shop Front St.,48.35,4.65
2018,4,Belgian - Draught,The Dram Shop Front St.,1971.74,90.76
2018,4,Cider - Bottled,The Dram Shop Front St.,246.13,10.37
2018,4,Cider - Draught,The Dram Shop Front St.,5215.85,305.65
2018,4,FLIGHT,The Dram Shop Front St.,512.0,0.0
2018,4,Glassware,The Dram Shop Front St.,236.0,0.0
2018,4,Growlers,The Dram Shop Front St.,563.0,2.0
2018,4,IPA - Bottled,The Dram Shop Front St.,51.6,2.4
2018,4,IPA - Draught,The Dram Shop Front St.,16947.53,1387.22
2018,4,Kombucha,The Dram Shop Front St.,1193.58,45.42
2018,4,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,77.0,1.5
2018,4,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,5080.36,305.14
2018,4,Misc.,The Dram Shop Front St.,103.0,0.0
2018,4,Porters/Stouts - Bottled,The Dram Shop Front St.,18.0,6.0
2018,4,Porters/Stouts - Draught,The Dram Shop Front St.,3869.18,140.82
2018,4,Red Wine - Bottled,The Dram Shop Front St.,825.35,82.15
2018,4,Rosé Wine - Bottled,The Dram Shop Front St.,242.43,28.57
2018,4,SHRUBS,The Dram Shop Front St.,95.7,10.3
2018,4,Seasonal/Event,The Dram Shop Front St.,4790.48,100.77
2018,4,Snacks,The Dram Shop Front St.,301.22,14.53
2018,4,Soda - Bottled,The Dram Shop Front St.,1.49,0.51
2018,4,Soda - Draught,The Dram Shop Front St.,321.72,9.78
2018,4,Softgoods,The Dram Shop Front St.,96.0,0.0
2018,4,Sour - Bottled,The Dram Shop Front St.,254.25,11.75
2018,4,Sour - Draught,The Dram Shop Front St.,3728.57,145.93
2018,4,Sparkling Wine - Bottled,The Dram Shop Front St.,362.01,17.49
2018,4,Tastings,The Dram Shop Front St.,129.57,14.43
2018,4,White Wine - Bottled,The Dram Shop Front St.,157.85,26.15
2018,4,Wine - Bottled,The Dram Shop Front St.,204.35,20.65
2018,4,Wine - Draught,The Dram Shop Front St.,2978.8,67.7
2018,5,,The Dram Shop Front St.,4508.88,480.9
2018,5,$6 TOKEN!,The Dram Shop Front St.,6.0,0.0
2018,5,Ambers/Pales - Bottled,The Dram Shop Front St.,6.0,0.0
2018,5,Ambers/Pales - Draught,The Dram Shop Front St.,2646.61,468.39
2018,5,Barley Wine - Bottled,The Dram Shop Front St.,62.69,0.81
2018,5,Belgian - Bottled,The Dram Shop Front St.,50.9,4.1
2018,5,Belgian - Draught,The Dram Shop Front St.,1881.01,111.24
2018,5,Cider - Bottled,The Dram Shop Front St.,241.06,8.94
2018,5,Cider - Draught,The Dram Shop Front St.,5513.66,175.84
2018,5,FLIGHT,The Dram Shop Front St.,690.0,0.0
2018,5,Glassware,The Dram Shop Front St.,156.65,0.35
2018,5,Growlers,The Dram Shop Front St.,807.01,7.99
2018,5,IPA - Bottled,The Dram Shop Front St.,70.0,2.0
2018,5,IPA - Draught,The Dram Shop Front St.,16353.95,838.55
2018,5,KEG DEPOSIT,The Dram Shop Front St.,50.0,0.0
2018,5,Kombucha,The Dram Shop Front St.,1321.9,58.1
2018,5,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,122.26,19.49
2018,5,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,7312.0,661.25
2018,5,Misc.,The Dram Shop Front St.,129.0,0.0
2018,5,Porters/Stouts - Bottled,The Dram Shop Front St.,5.5,0.0
2018,5,Porters/Stouts - Draught,The Dram Shop Front St.,2216.69,101.81
2018,5,Red Wine - Bottled,The Dram Shop Front St.,818.63,61.87
2018,5,Rosé Wine - Bottled,The Dram Shop Front St.,268.09,6.91
2018,5,SHRUBS,The Dram Shop Front St.,125.61,3.39
2018,5,Seasonal/Event,The Dram Shop Front St.,4076.72,388.53
2018,5,Snacks,The Dram Shop Front St.,303.48,9.27
2018,5,Soda - Draught,The Dram Shop Front St.,494.86,12.89
2018,5,Softgoods,The Dram Shop Front St.,423.75,29.25
2018,5,Sour - Bottled,The Dram Shop Front St.,134.49,5.01
2018,5,Sour - Draught,The Dram Shop Front St.,4183.31,160.94
2018,5,Sparkling Wine - Bottled,The Dram Shop Front St.,378.48,118.02
2018,5,White Wine - Bottled,The Dram Shop Front St.,736.25,75.25
2018,5,Wine - Bottled,The Dram Shop Front St.,278.5,12.5
2018,5,Wine - Draught,The Dram Shop Front St.,3323.92,60.58
2018,6,,The Dram Shop Front St.,3569.2,337.53
2018,6,$6 TOKEN!,The Dram Shop Front St.,30.0,0.0
2018,6,Ambers/Pales - Draught,The Dram Shop Front St.,3420.97,414.53
2018,6,BTG Features!,The Dram Shop Front St.,557.08,15.92
2018,6,Barley Wine - Bottled,The Dram Shop Front St.,15.6,0.65
2018,6,Belgian - Bottled,The Dram Shop Front St.,222.9,7.6
2018,6,Belgian - Draught,The Dram Shop Front St.,1056.98,58.52
2018,6,Cider - Bottled,The Dram Shop Front St.,272.44,17.56
2018,6,Cider - Draught,The Dram Shop Front St.,4401.31,152.94
2018,6,FLIGHT,The Dram Shop Front St.,340.0,0.0
2018,6,Glassware,The Dram Shop Front St.,198.0,0.0
2018,6,Growlers,The Dram Shop Front St.,1030.6,1.4
2018,6,IPA - Bottled,The Dram Shop Front St.,44.5,2.5
2018,6,IPA - Draught,The Dram Shop Front St.,17410.59,869.66
2018,6,KEG DEPOSIT,The Dram Shop Front St.,240.0,0.0
2018,6,Kombucha,The Dram Shop Front St.,1495.99,88.01
2018,6,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,122.2,16.3
2018,6,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,8818.99,453.76
2018,6,Misc.,The Dram Shop Front St.,85.45,4.55
2018,6,Porters/Stouts - Draught,The Dram Shop Front St.,2387.43,104.82
2018,6,Red Wine - Bottled,The Dram Shop Front St.,345.08,49.42
2018,6,Rosé Wine - Bottled,The Dram Shop Front St.,313.69,12.31
2018,6,SHRUBS,The Dram Shop Front St.,41.0,0.0
2018,6,Seasonal/Event,The Dram Shop Front St.,3196.53,300.47
2018,6,Snacks,The Dram Shop Front St.,246.96,8.79
2018,6,Soda - Bottled,The Dram Shop Front St.,8.75,2.25
2018,6,Soda - Draught,The Dram Shop Front St.,426.15,11.35
2018,6,Softgoods,The Dram Shop Front St.,555.0,42.0
2018,6,Sour - Bottled,The Dram Shop Front St.,145.2,7.3
2018,6,Sour - Draught,The Dram Shop Front St.,4564.67,213.08
2018,6,Sparkling Wine - Bottled,The Dram Shop Front St.,156.76,24.74
2018,6,White Wine - Bottled,The Dram Shop Front St.,551.4,40.1
2018,6,Wine - Bottled,The Dram Shop Front St.,69.8,7.2
2018,6,Wine - Draught,The Dram Shop Front St.,2831.16,49.84
2018,7,,The Dram Shop Front St.,3032.09,401.65
2018,7,$6 TOKEN!,The Dram Shop Front St.,6.0,0.0
2018,7,Ambers/Pales - Draught,The Dram Shop Front St.,4618.99,289.76
2018,7,BTG Features!,The Dram Shop Front St.,1259.66,32.59
2018,7,Belgian - Bottled,The Dram Shop Front St.,60.3,1.2
2018,7,Belgian - Draught,The Dram Shop Front St.,1126.92,47.33
2018,7,Cider - Bottled,The Dram Shop Front St.,233.87,10.63
2018,7,Cider - Draught,The Dram Shop Front St.,4868.19,166.81
2018,7,Glassware,The Dram Shop Front St.,336.0,0.0
2018,7,Growlers,The Dram Shop Front St.,718.45,13.55
2018,7,IPA - Bottled,The Dram Shop Front St.,53.0,2.0
2018,7,IPA - Draught,The Dram Shop Front St.,13418.86,981.39
2018,7,Kombucha,The Dram Shop Front St.,1348.27,56.48
2018,7,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,84.53,12.97
2018,7,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,8343.21,371.79
2018,7,Misc.,The Dram Shop Front St.,76.74,0.26
2018,7,Porters/Stouts - Bottled,The Dram Shop Front St.,8.55,0.45
2018,7,Porters/Stouts - Draught,The Dram Shop Front St.,1864.19,65.56
2018,7,Red Wine - Bottled,The Dram Shop Front St.,506.84,33.16
2018,7,Rosé Wine - Bottled,The Dram Shop Front St.,169.74,10.26
2018,7,SHRUBS,The Dram Shop Front St.,13.0,0.0
2018,7,Seasonal/Event,The Dram Shop Front St.,3710.02,86.48
2018,7,Snacks,The Dram Shop Front St.,315.69,8.31
2018,7,Soda - Bottled,The Dram Shop Front St.,30.14,2.36
2018,7,Soda - Draught,The Dram Shop Front St.,529.52,31.98
2018,7,Softgoods,The Dram Shop Front St.,224.6,44.4
2018,7,Sour - Bottled,The Dram Shop Front St.,214.0,1.0
2018,7,Sour - Draught,The Dram Shop Front St.,5229.68,147.32
2018,7,Sparkling Wine - Bottled,The Dram Shop Front St.,255.72,21.78
2018,7,Special Orders,The Dram Shop Front St.,18.33,5.67
2018,7,Tastings,The Dram Shop Front St.,486.27,57.23
2018,7,White Wine - Bottled,The Dram Shop Front St.,1134.82,82.43
2018,7,Wine - Draught,The Dram Shop Front St.,2050.12,60.88
2018,8,,The Dram Shop Front St.,2258.79,283.85
2018,8,Ambers/Pales - Bottled,The Dram Shop Front St.,6.0,0.0
2018,8,Ambers/Pales - Draught,The Dram Shop Front St.,3718.69,346.31
2018,8,BTG Features!,The Dram Shop Front St.,318.02,13.73
2018,8,Barley Wine - Bottled,The Dram Shop Front St.,7.75,0.0
2018,8,Belgian - Bottled,The Dram Shop Front St.,213.76,8.24
2018,8,Belgian - Draught,The Dram Shop Front St.,1086.1,40.15
2018,8,Cider - Bottled,The Dram Shop Front St.,300.67,22.33
2018,8,Cider - Draught,The Dram Shop Front St.,4308.81,201.69
2018,8,Glassware,The Dram Shop Front St.,204.25,14.75
2018,8,Growlers,The Dram Shop Front St.,984.71,16.29
2018,8,IPA - Bottled,The Dram Shop Front St.,87.49,3.01
2018,8,IPA - Draught,The Dram Shop Front St.,15650.64,628.86
