customer_identifier,year,month,total_money,total_discount_money,total_tip_money,transactions
93YXE8BP3X037DH21X7C216ARW,2016,1,16.5,0.0,2.0,1
93YXE8BP3X037DH21X7C216ARW,2016,9,5.0,0.0,2.0,1
93YXE8BP3X037DH21X7C216ARW,2017,1,5.0,0.0,2.0,1
93YXE8BP3X037DH21X7C216ARW,2017,2,4.0,0.0,1.0,1
93YXE8BP3X037DH21X7C216ARW,2017,3,13.0,0.0,2.0,1
93YXE8BP3X037DH21X7C216ARW,2017,9,70.0,0.0,12.0,3
93YXE8BP3X037DH21X7C216ARW,2017,12,40.5,0.0,7.0,1
93YXE8BP3X037DH21X7C216ARW,2018,1,19.5,0.0,4.0,1
93YXE8BP3X037DH21X7C216ARW,2018,3,19.5,0.0,3.0,1
93YXE8BP3X037DH21X7C216ARW,2018,4,15.0,0.0,2.0,1
93YXE8BP3X037DH21X7C216ARW,2019,5,6.5,0.0,1.0,1
93YXE8BP3X037DH21X7C216ARW,2019,8,11.5,0.0,3.0,2
93YXE8BP3X037DH21X7C216ARW,2019,11,14.0,0.0,2.0,1
93YXE8BP3X037DH21X7C216ARW,2019,12,18.0,0.0,3.0,1
93YXE8BP3X037DH21X7C216ARW,2020,1,12.0,0.0,2.0,1
93YXE8BP3X037DH21X7C216ARW,2020,2,12.0,0.0,2.0,1
947BTJTQMX29QFSATGE2CY5DNW,2015,8,31.25,0.0,6.25,1
947BTJTQMX29QFSATGE2CY5DNW,2019,7,26.13,6.12,20.0,1
95QKKW4AVCRY58YG6CAY1B9DKM,2020,6,50.0,0.0,0.0,1
966HVHH0PX68TTPSWRY7KGAD4M,2016,9,63.0,14.0,14.0,1
966HVHH0PX68TTPSWRY7KGAD4M,2017,5,10.0,0.0,1.5,1
966HVHH0PX68TTPSWRY7KGAD4M,2017,7,12.0,0.0,2.0,1
966HVHH0PX68TTPSWRY7KGAD4M,2017,8,12.5,0.0,2.0,1
966HVHH0PX68TTPSWRY7KGAD4M,2019,12,11.5,0.0,0.0,1
966HVHH0PX68TTPSWRY7KGAD4M,2020,4,21.5,0.0,0.0,1
966HVHH0PX68TTPSWRY7KGAD4M,2020,9,22.5,0.0,0.0,1
966HVHH0PX68TTPSWRY7KGAD4M,2021,8,11.5,0.0,0.0,1
966HVHH0PX68TTPSWRY7KGAD4M,2022,4,26.5,0.0,5.0,1
966HVHH0PX68TTPSWRY7KGAD4M,2022,5,20.0,0.0,3.5,1
966HVHH0PX68TTPSWRY7KGAD4M,2022,12,68.0,0.0,13.5,2
966HVHH0PX68TTPSWRY7KGAD4M,2023,2,28.0,0.0,5.0,1
966HVHH0PX68TTPSWRY7KGAD4M,2023,6,30.0,0.0,6.0,1
966HVHH0PX68TTPSWRY7KGAD4M,2023,8,24.5,0.0,3.0,1
96BK18XEYS6NDD50G2FZBXV6TM,2016,4,22.5,0.0,4.0,1
96BK18XEYS6NDD50G2FZBXV6TM,2017,3,35.0,0.0,10.0,1
97Q5SMMR091JAWAS1N03HKAEHG,2016,6,12.0,0.0,2.0,1
98J3KNBV4H64RPCQFW618M0E4C,2019,4,24.0,0.0,4.5,1
99971EYKB13A569S96H87VDAV4,2021,5,12.5,0.0,1.0,1
9A2R973Z0159TZW04FANYXBN60,2018,5,5.5,0.0,1.0,1
9A8MN0VR9X2JV1Y1F7BJXAEEW4,2020,8,20.0,0.0,3.0,1
9C6ZSJCMQX07732MZTRKCG3FSM,2020,2,29.0,0.0,5.0,1
9C6ZSJCMQX07732MZTRKCG3FSM,2020,8,20.0,0.0,3.0,1
9C6ZSJCMQX07732MZTRKCG3FSM,2023,3,16.0,0.0,5.0,1
9C6ZSJCMQX07732MZTRKCG3FSM,2023,5,63.0,0.0,12.0,2
9C6ZSJCMQX07732MZTRKCG3FSM,2023,8,45.0,0.0,10.0,1
9CQH6K3VDX4T15HF4NKAVRGEK8,2021,10,37.0,0.0,12.75,3
9D7JY12AC94C76J4J4EN1X5YTM,2022,7,13.5,0.0,4.0,1
9E0YAM66513BN3T1RES3X9YEAR,2019,10,15.0,0.0,3.0,1
9E0YAM66513BN3T1RES3X9YEAR,2020,7,27.0,0.0,5.0,1
9E0YAM66513BN3T1RES3X9YEAR,2020,8,51.5,0.0,9.0,1
9E0YAM66513BN3T1RES3X9YEAR,2021,9,29.5,0.0,5.0,1
9E0YAM66513BN3T1RES3X9YEAR,2021,10,28.5,0.0,5.0,1
9E5GFYH7RD4YF81258PBS18JKR,2020,7,43.0,0.0,10.0,1
9EGMEGNBWD6NX263CBHZ5CD7DC,2022,12,33.0,0.0,5.0,1
9EQTVSQE755Q4GC56VBBT7RXCW,2019,3,76.0,0.0,10.0,2
9FJVR215JX4CGSWWRVP8KKKYFR,2016,5,26.0,3.5,3.0,1
9FJVR215JX4CGSWWRVP8KKKYFR,2016,6,14.25,0.0,2.0,1
9FJVR215JX4CGSWWRVP8KKKYFR,2017,9,4.0,1.5,1.0,1
9FJVR215JX4CGSWWRVP8KKKYFR,2017,11,28.5,0.0,4.0,1
9FJVR215JX4CGSWWRVP8KKKYFR,2018,4,14.0,0.0,3.0,1
9FJVR215JX4CGSWWRVP8KKKYFR,2019,2,12.0,0.0,2.0,1
9FJVR215JX4CGSWWRVP8KKKYFR,2020,6,28.0,0.0,6.0,1
9FJVR215JX4CGSWWRVP8KKKYFR,2022,3,13.0,0.0,3.0,1
9FJVR215JX4CGSWWRVP8KKKYFR,2023,3,23.0,0.0,4.0,1
9FVVAAAJ614H5APZGBG0XBNKYR,2019,9,32.0,0.0,8.0,1
9FVVAAAJ614H5APZGBG0XBNKYR,2023,9,19.0,0.0,3.0,1
9GS6CBB64X77TG75WXH8QBN3D0,2016,4,5.5,0.0,1.0,1
9HMMFRQ3XX3QN66YHJ7N7G8E7R,2021,8,10.25,0.0,2.0,1
9HMMFRQ3XX3QN66YHJ7N7G8E7R,2021,9,18.0,0.0,2.5,1
9JEQYFH1ED5XD5TJ48VJMV0JEW,2019,8,54.0,0.0,5.0,1
9JTY88ZKAH4S4W9NVQ1PK9F9P4,2019,4,18.0,0.0,3.0,1
9KE7WGHSE968FDB8K5J4MPMX90,2015,10,9.0,0.0,1.0,1
9KE7WGHSE968FDB8K5J4MPMX90,2016,5,9.5,0.0,1.0,1
9KE7WGHSE968FDB8K5J4MPMX90,2022,1,15.0,0.0,2.0,1
9KE7WGHSE968FDB8K5J4MPMX90,2022,2,7.5,0.0,2.0,1
9KE7WGHSE968FDB8K5J4MPMX90,2022,4,16.0,0.0,4.0,1
9KE7WGHSE968FDB8K5J4MPMX90,2022,5,7.5,0.0,2.0,1
9KE7WGHSE968FDB8K5J4MPMX90,2022,9,13.0,0.0,3.0,1
9KE7WGHSE968FDB8K5J4MPMX90,2023,5,14.0,0.0,3.0,1
9N09E5A8Q57E9A4TWEW0VFPRFM,2021,7,25.0,0.0,0.0,1
9N57714R211JVE1M7NE1ERKKMR,2020,1,15.0,0.0,3.0,1
9N5QMV47X5329ET07XPGPDWRD4,2019,11,7.0,0.0,2.0,1
9NJ7WHV80S42V7182CYWARWS80,2020,6,80.5,2.0,0.0,6
9NJ7WHV80S42V7182CYWARWS80,2020,7,79.0,0.0,0.0,6
9NJ7WHV80S42V7182CYWARWS80,2020,8,154.0,17.0,0.0,9
9NJ7WHV80S42V7182CYWARWS80,2020,9,137.5,0.0,3.0,8
9NJ7WHV80S42V7182CYWARWS80,2020,10,84.0,0.0,16.0,4
9NJ7WHV80S42V7182CYWARWS80,2021,12,26.0,0.0,4.5,1
9NJ7WHV80S42V7182CYWARWS80,2022,5,15.5,0.0,1.0,1
9NJ7WHV80S42V7182CYWARWS80,2022,6,154.5,14.5,18.5,9
9NJ7WHV80S42V7182CYWARWS80,2022,7,85.0,0.0,7.0,4
9NJ7WHV80S42V7182CYWARWS80,2022,8,10.0,14.5,2.0,1
9NJ7WHV80S42V7182CYWARWS80,2023,5,17.0,0.0,3.0,1
9NJ7WHV80S42V7182CYWARWS80,2023,6,25.0,0.0,5.0,1
9NY7V013SD7AGJNX1A06C5075W,2015,12,30.0,0.0,5.0,1
9PWKSFW8K1396YG7GHVQKJ2ENC,2018,12,11.0,0.0,1.5,1
9R8E87VFD93R0YE91A93P2PCZR,2016,8,10.5,0.0,2.0,1
9R8E87VFD93R0YE91A93P2PCZR,2017,8,90.9,10.1,0.0,1
9R8E87VFD93R0YE91A93P2PCZR,2019,7,37.0,0.0,0.0,2
9RJ8A9XFHS2DHCG9Z1K9SKMWHC,2021,11,43.0,0.0,5.5,1
9RJ8A9XFHS2DHCG9Z1K9SKMWHC,2022,3,51.0,0.0,11.5,2
9S55WG5H7S63VCCJX85TVWTG3W,2022,8,6.0,0.0,0.5,1
9S9TV6X1FN60SCPMNWHE2WMG7M,2019,11,125.5,0.0,24.0,6
9S9TV6X1FN60SCPMNWHE2WMG7M,2019,12,54.75,5.5,12.0,4
9SYW72R0T91STMQK37GMN72ZQC,2017,6,6.0,0.0,1.5,1
9SYW72R0T91STMQK37GMN72ZQC,2017,9,20.5,0.0,3.0,2
9T40VDT4KH3GF6W727Z9MQ20EG,2021,12,5.5,0.0,1.0,1
9T40VDT4KH3GF6W727Z9MQ20EG,2022,3,5.5,0.0,1.0,1
9T40VDT4KH3GF6W727Z9MQ20EG,2022,7,10.0,0.0,4.0,1
9TQ28GMPQ525DF3FBH1SJM640C,2019,11,5.0,0.0,0.0,1
9V8CG7MZK9064T06HN2RFQP77G,2017,5,17.75,0.0,1.0,1
9V8CG7MZK9064T06HN2RFQP77G,2018,1,10.0,0.0,1.0,1
9VMNFT85VS6JQ2MX7QVGCWVXB8,2022,12,18.0,0.0,4.0,1
9W2ZB7689N13FEYQNEMAQVBFVM,2021,3,12.0,0.0,2.0,1
9WKNBMACFX3BGS8D94E2YR8PAC,2017,7,35.0,0.0,5.0,1
9X5TQ4W6T94HXBXNRQGFCCK7RR,2021,5,13.0,0.0,0.0,1
9X7C8A8EW11B33FX12YE4VG10G,2020,9,6.5,0.0,2.0,1
9X7C8A8EW11B33FX12YE4VG10G,2020,12,19.0,0.0,5.0,2
9X7C8A8EW11B33FX12YE4VG10G,2021,4,14.0,0.0,3.0,1
9X7C8A8EW11B33FX12YE4VG10G,2021,7,6.0,0.0,1.0,1
9X7C8A8EW11B33FX12YE4VG10G,2021,8,15.0,0.0,2.0,1
9X7C8A8EW11B33FX12YE4VG10G,2022,2,30.0,0.0,4.0,1
9X7C8A8EW11B33FX12YE4VG10G,2022,4,12.5,0.0,2.0,1
9X7C8A8EW11B33FX12YE4VG10G,2022,5,13.0,0.0,2.0,1
9XZBDT2D0H55TVQS8AB7HP6ZB0,2017,12,25.5,0.0,5.0,1
9Y4Y3W6VBH5XZ03SSZYCDDB8BC,2022,4,12.25,0.0,3.0,1
9cTtvCFWOseU7C_7,2015,5,5.0,0.0,1.0,1
A05R0B2RX101TXTMGGWZKDX3DG,2018,1,10.5,0.0,1.0,1
A0ET0YN5AS5FX6FYV4D0D14WGW,2020,10,23.5,0.0,0.0,1
A0P00VCWE516TJY43D1Q0VCQWW,2017,6,8.0,0.0,3.0,1
A0XW6R49H97PF6JSM0D35NTVNC,2021,8,20.0,0.0,4.5,1
A0XW6R49H97PF6JSM0D35NTVNC,2021,12,11.0,0.0,2.0,1
A0XW6R49H97PF6JSM0D35NTVNC,2023,7,23.0,0.0,6.0,1
A1G36W8H6X3NQ6MVV830YNXZC8,2022,12,21.0,0.0,5.0,1
A23TNAE7M93BKC3THC3D8VWEKG,2021,11,18.5,0.0,3.75,3
A2K39P5R89378TSCCF2W04E01C,2019,8,13.0,0.0,2.0,2
A2K39P5R89378TSCCF2W04E01C,2019,11,11.5,0.0,2.0,1
A2K39P5R89378TSCCF2W04E01C,2020,6,6.0,0.0,1.0,1
A2K39P5R89378TSCCF2W04E01C,2020,8,5.0,0.0,0.5,1
A32GY47171648GJXHW06X811GM,2015,8,4.0,0.0,0.0,1
A32GY47171648GJXHW06X811GM,2015,9,24.0,0.0,4.0,1
A32GY47171648GJXHW06X811GM,2015,12,25.8,0.0,4.3,1
A32GY47171648GJXHW06X811GM,2016,1,40.0,0.0,5.0,1
A32GY47171648GJXHW06X811GM,2016,3,22.0,0.0,4.0,1
A38Z7HSZ31093FEJ0JPKDBP7XM,2022,3,26.5,0.0,3.0,1
A38Z7HSZ31093FEJ0JPKDBP7XM,2022,6,14.0,0.0,1.0,1
A43C512BRD2H6WM2HK31Z70R1C,2018,8,6.0,0.0,0.0,1
A43C512BRD2H6WM2HK31Z70R1C,2022,9,12.0,0.0,2.0,1
A4XW1G3ABD6HRYGQ1MV9F8JXDW,2019,2,25.0,0.0,2.0,1
A5NBPW3SK8MSTV654ZREEXST18,2023,10,11.0,0.0,2.0,1
A5V8WVEH5X7J52RCQDASEB902W,2020,2,20.0,0.0,5.5,1
A6J6NA1FVD35H8GAZHXR5Y3TNW,2021,9,5.5,0.0,1.0,1
A6J6NA1FVD35H8GAZHXR5Y3TNW,2021,12,6.5,0.0,1.0,1
A7NXM3MXES0454YH2Q3JSXMW5C,2021,7,10.5,2.5,4.0,1
A7NXM3MXES0454YH2Q3JSXMW5C,2022,1,13.88,4.62,0.0,1
A7NXM3MXES0454YH2Q3JSXMW5C,2022,2,64.5,0.0,9.0,2
A7NXM3MXES0454YH2Q3JSXMW5C,2022,3,45.0,0.0,8.0,2
A7NXM3MXES0454YH2Q3JSXMW5C,2022,6,20.5,2.0,4.0,2
A7NXM3MXES0454YH2Q3JSXMW5C,2022,8,38.0,0.0,2.0,1
A925M34YN51MNESBZMM4Z613B4,2021,6,6.0,0.0,1.0,1
A92NRYC33N3JN2AHJHJ3DK9KXM,2021,8,13.0,0.0,3.0,1
A97VTHT2W11ZX99ZSG6Z2HQY88,2022,5,30.5,0.0,4.0,1
A9WR3QSQ7D6R6MDYRZQVH39WXC,2019,4,40.0,0.0,8.0,1
AA7FVBWA355CKEPYNN92Q4E6C8,2021,7,22.0,0.0,4.0,1
ABS7PB9NDD7CDDB8H34CMN6938,2020,1,25.0,0.0,5.0,1
ABS7PB9NDD7CDDB8H34CMN6938,2021,3,85.5,0.0,10.0,1
AC6CW3V3TX0XANKK3EKGS1NAPM,2019,7,12.0,0.0,2.0,1
ACBWHA74ED5JF03SP6693JWCX4,2019,10,29.0,0.0,5.0,2
ACFGWYB5D521VA5GXTG6ZDG4ZW,2021,5,25.0,0.0,6.0,1
ACFGWYB5D521VA5GXTG6ZDG4ZW,2022,6,34.5,0.0,10.0,1
ACFGWYB5D521VA5GXTG6ZDG4ZW,2022,7,26.5,0.0,5.0,1
ACFGWYB5D521VA5GXTG6ZDG4ZW,2023,3,27.5,0.0,6.0,1
ACFGWYB5D521VA5GXTG6ZDG4ZW,2023,5,30.0,0.0,6.0,1
ACFGWYB5D521VA5GXTG6ZDG4ZW,2023,8,27.0,0.0,5.0,1
ACMW7NH8TWR25CQQH6ZS3Z6E60,2020,8,25.0,0.0,0.0,1
ACYFJ1F9S123GXDN4AXXC00CTM,2015,11,24.0,0.0,4.0,2
ADAY3ESACN4733K3GQ6D6M0A48,2019,6,19.0,0.0,4.5,1
ADAY3ESACN4733K3GQ6D6M0A48,2019,8,11.0,0.0,0.0,1
ADAY3ESACN4733K3GQ6D6M0A48,2020,1,96.0,0.0,19.5,5
ADAY3ESACN4733K3GQ6D6M0A48,2020,2,54.0,5.5,12.0,4
ADAY3ESACN4733K3GQ6D6M0A48,2020,3,13.5,0.0,2.0,1
ADAY3ESACN4733K3GQ6D6M0A48,2020,5,13.0,0.0,1.0,1
ADAY3ESACN4733K3GQ6D6M0A48,2020,6,13.0,0.0,2.0,1
ADRHCJS2RX18354DSA466P5QZC,2021,7,68.75,0.0,10.0,1
AE353NTHVX2A2KBCXQF4Y5P5N4,2015,8,36.0,0.0,4.0,1
AE353NTHVX2A2KBCXQF4Y5P5N4,2015,9,97.6,0.0,17.6,7
AE353NTHVX2A2KBCXQF4Y5P5N4,2015,10,57.25,0.0,12.25,6
AE353NTHVX2A2KBCXQF4Y5P5N4,2015,11,79.5,0.0,7.75,4
AE353NTHVX2A2KBCXQF4Y5P5N4,2016,1,18.5,0.0,2.0,1
AE353NTHVX2A2KBCXQF4Y5P5N4,2016,2,24.0,0.0,4.0,2
AE353NTHVX2A2KBCXQF4Y5P5N4,2016,4,12.0,0.0,1.0,1
AE353NTHVX2A2KBCXQF4Y5P5N4,2016,6,30.0,4.5,0.0,2
AE353NTHVX2A2KBCXQF4Y5P5N4,2016,7,13.5,0.0,2.0,2
AE353NTHVX2A2KBCXQF4Y5P5N4,2016,9,14.0,0.0,2.0,1
AE353NTHVX2A2KBCXQF4Y5P5N4,2016,12,18.0,0.0,3.0,1
AE353NTHVX2A2KBCXQF4Y5P5N4,2017,1,27.0,6.0,3.0,2
AE353NTHVX2A2KBCXQF4Y5P5N4,2017,3,78.5,6.0,13.0,7
AE353NTHVX2A2KBCXQF4Y5P5N4,2017,4,35.0,0.0,3.0,2
AE353NTHVX2A2KBCXQF4Y5P5N4,2017,5,17.0,0.0,2.0,2
AE353NTHVX2A2KBCXQF4Y5P5N4,2017,7,5.0,0.0,0.0,1
AE353NTHVX2A2KBCXQF4Y5P5N4,2017,8,24.0,0.0,4.0,2
AE5D70KEHD4F5A6CH6G5YYH0C4,2019,8,5.5,0.0,1.0,1
AE5D70KEHD4F5A6CH6G5YYH0C4,2019,12,5.0,0.0,0.5,1
AE5D70KEHD4F5A6CH6G5YYH0C4,2020,1,12.5,0.0,2.0,2
AFBVX313PS29RMJMGV62B4DYRR,2015,10,16.5,0.0,2.0,1
AFE44H4F1X13ZDV7X3BTEEP0KC,2021,10,20.0,0.0,4.0,1
AFR3ACYY0S56PRC06ZGJ3WEWDC,2016,8,9.5,0.0,1.0,1
AFR3ACYY0S56PRC06ZGJ3WEWDC,2016,9,23.0,0.0,2.0,1
AFR3ACYY0S56PRC06ZGJ3WEWDC,2017,7,45.0,0.0,1.0,1
AG7KYP0M2N2JXFDRMQS23HXEXG,2022,10,14.0,0.0,3.0,1
AGRRKQR8EX4RRNJMQ3A5QGAES0,2017,4,33.5,0.0,6.0,1
AH4Q7ZXMK96Z73YQVNT350CKSC,2020,10,13.0,0.0,2.0,1
AH5ZMM8036TM6ZS602TPCCB270,2023,7,11.5,2.5,2.0,1
AH5ZMM8036TM6ZS602TPCCB270,2023,10,28.5,6.0,6.0,1
AHBSCKK7590ZQF3HVWATRY0M04,2019,8,11.0,1.5,2.0,1
AHN9S740Z94FTZ0JZKGCH7SEXC,2016,8,30.0,0.0,3.0,1
AHTX7AJ7312KJRYT214BTTH5WG,2019,3,25.0,10.0,7.0,2
AHTX7AJ7312KJRYT214BTTH5WG,2019,4,38.0,13.5,11.0,2
AHTX7AJ7312KJRYT214BTTH5WG,2019,5,6.0,0.0,1.0,1
AHTX7AJ7312KJRYT214BTTH5WG,2019,7,7.0,0.0,2.0,1
AHTX7AJ7312KJRYT214BTTH5WG,2019,8,20.0,9.0,5.0,1
AHTX7AJ7312KJRYT214BTTH5WG,2020,2,14.5,0.0,3.0,1
AHTX7AJ7312KJRYT214BTTH5WG,2020,3,6.5,0.0,2.0,1
AHTX7AJ7312KJRYT214BTTH5WG,2020,9,38.0,1.5,7.0,1
AHTX7AJ7312KJRYT214BTTH5WG,2021,2,32.0,0.0,5.0,1
AHTX7AJ7312KJRYT214BTTH5WG,2021,3,14.0,0.0,2.0,1
AHTX7AJ7312KJRYT214BTTH5WG,2021,4,12.0,0.0,3.0,1
AHTX7AJ7312KJRYT214BTTH5WG,2021,7,41.0,0.0,4.0,2
AHTX7AJ7312KJRYT214BTTH5WG,2021,9,26.5,0.0,5.0,1
AHTX7AJ7312KJRYT214BTTH5WG,2021,10,26.5,0.0,4.0,2
AHTX7AJ7312KJRYT214BTTH5WG,2021,11,17.0,0.0,2.5,1
AM2H1TCXJD2V3BY08WEA3F42GR,2019,11,13.5,0.0,2.0,1
AM50QXYHVERM7ZAGDY8C1JXW5W,2023,5,32.0,0.0,4.0,1
AP8QM3ZQHH5TQ4SZW0FHHHMRKG,2021,9,18.5,0.0,0.0,1
APP1G4V3FR2YVRPVW30CRYF72W,2023,2,13.5,0.0,2.0,1
APP1G4V3FR2YVRPVW30CRYF72W,2023,3,33.0,0.0,4.0,1
AQDSYQJMD55A3E65Q1QQJ9NF20,2015,5,8.0,0.0,1.0,1
AQDSYQJMD55A3E65Q1QQJ9NF20,2015,6,5.0,0.0,1.0,1
AQDSYQJMD55A3E65Q1QQJ9NF20,2015,12,10.0,0.0,2.0,1
AQDSYQJMD55A3E65Q1QQJ9NF20,2016,2,6.0,0.0,0.0,1
AQDSYQJMD55A3E65Q1QQJ9NF20,2018,1,5.5,0.0,1.0,1
AQDSYQJMD55A3E65Q1QQJ9NF20,2019,10,11.5,0.0,2.0,1
AR1XV1S75N5S8VQPDT8PXE04Z4,2017,4,16.0,0.0,2.0,1
AR1XV1S75N5S8VQPDT8PXE04Z4,2017,6,20.5,0.0,3.0,1
AR1XV1S75N5S8VQPDT8PXE04Z4,2017,7,11.5,0.0,2.0,1
AR1XV1S75N5S8VQPDT8PXE04Z4,2017,11,6.5,0.0,1.0,1
AR1XV1S75N5S8VQPDT8PXE04Z4,2018,10,47.25,0.0,8.0,1
AR1XV1S75N5S8VQPDT8PXE04Z4,2019,4,10.0,0.0,2.0,1
ARND5M39FN2SYRA4K8CQF72S3M,2016,3,14.0,0.0,2.5,1
ARND5M39FN2SYRA4K8CQF72S3M,2017,10,47.5,0.0,3.5,2
ARND5M39FN2SYRA4K8CQF72S3M,2018,6,30.0,0.0,4.0,1
ARND5M39FN2SYRA4K8CQF72S3M,2018,9,13.0,0.0,1.75,1
ARRSKVY65529351VHSJGF66CKC,2021,11,14.0,0.0,3.0,1
ARWZM6H60D5PGV0X5KTAMREK5G,2019,1,12.5,0.0,0.0,1
ARWZM6H60D5PGV0X5KTAMREK5G,2019,3,12.0,0.0,2.0,1
ARWZM6H60D5PGV0X5KTAMREK5G,2019,5,10.0,0.0,1.5,1
ARWZM6H60D5PGV0X5KTAMREK5G,2019,6,33.5,0.0,8.0,1
ATFWX3S58970KBEPP32CAPZXB4,2021,8,5.0,1.0,1.0,1
ATFWX3S58970KBEPP32CAPZXB4,2021,11,18.5,0.0,5.0,1
ATFWX3S58970KBEPP32CAPZXB4,2022,3,7.0,0.0,2.0,1
ATPF2SRR9H1KZ3X2R49W640SRG,2021,12,21.0,0.0,4.0,1
ATPF2SRR9H1KZ3X2R49W640SRG,2022,7,29.0,0.0,3.0,1
AV4CHZ6JWS59BE302DAJDGG94M,2016,4,21.5,0.0,2.0,1
AV4CHZ6JWS59BE302DAJDGG94M,2016,7,21.75,0.0,2.0,1
AV4CHZ6JWS59BE302DAJDGG94M,2017,3,8.0,0.0,2.0,1
AV4CHZ6JWS59BE302DAJDGG94M,2017,5,18.0,0.0,3.0,1
AV4CHZ6JWS59BE302DAJDGG94M,2017,12,17.5,0.0,2.0,1
AV4CHZ6JWS59BE302DAJDGG94M,2018,2,16.0,0.0,2.0,1
AV4CHZ6JWS59BE302DAJDGG94M,2019,8,13.0,0.0,2.0,1
AV4CHZ6JWS59BE302DAJDGG94M,2019,10,12.5,0.0,2.0,1
AV4CHZ6JWS59BE302DAJDGG94M,2020,1,13.0,0.0,3.0,1
AV4GY5BVN51Z9KHYTHT0TJ7WFC,2023,9,8.5,0.0,2.0,1
AV4GY5BVN51Z9KHYTHT0TJ7WFC,2023,10,5.0,0.0,1.0,1
AVT588Y2254RK3R8T75FT9E9S4,2016,10,30.38,0.0,4.88,3
AVT588Y2254RK3R8T75FT9E9S4,2019,4,13.0,0.0,2.0,1
AVT588Y2254RK3R8T75FT9E9S4,2019,6,24.5,0.0,7.0,2
AVT588Y2254RK3R8T75FT9E9S4,2019,8,27.5,0.0,4.5,2
AVT588Y2254RK3R8T75FT9E9S4,2019,10,11.5,0.0,2.0,1
AVT588Y2254RK3R8T75FT9E9S4,2019,11,11.0,0.0,1.0,2
AVT588Y2254RK3R8T75FT9E9S4,2021,1,15.0,0.0,2.0,1
AVT588Y2254RK3R8T75FT9E9S4,2021,3,69.7,0.0,11.2,4
AVT588Y2254RK3R8T75FT9E9S4,2021,7,12.5,0.0,2.0,1
AVT588Y2254RK3R8T75FT9E9S4,2021,9,21.5,0.0,3.0,2
AVT588Y2254RK3R8T75FT9E9S4,2021,10,7.0,0.0,1.0,1
AVT588Y2254RK3R8T75FT9E9S4,2021,12,13.0,0.0,2.0,1
AVT588Y2254RK3R8T75FT9E9S4,2022,3,11.0,2.0,2.0,1
AVT588Y2254RK3R8T75FT9E9S4,2022,4,36.5,0.0,6.0,4
AVT588Y2254RK3R8T75FT9E9S4,2022,5,13.5,0.0,2.0,1
AVT588Y2254RK3R8T75FT9E9S4,2022,7,53.5,0.0,9.0,2
AVT588Y2254RK3R8T75FT9E9S4,2022,9,48.25,0.0,8.0,3
AVT588Y2254RK3R8T75FT9E9S4,2022,12,43.5,0.0,2.0,2
AVT588Y2254RK3R8T75FT9E9S4,2023,3,16.0,0.0,2.0,1
AVT588Y2254RK3R8T75FT9E9S4,2023,4,10.75,0.0,2.0,1
AVT588Y2254RK3R8T75FT9E9S4,2023,10,10.0,0.0,2.0,1
AWH1TRTEZHNC4RWZB9CH0MZY90,2023,8,28.0,0.0,5.0,1
AWKX9SVHAD0GGHZ7J71FDM8BWC,2019,6,11.0,0.0,0.0,1
AWKX9SVHAD0GGHZ7J71FDM8BWC,2021,10,13.0,0.0,2.0,1
AWKX9SVHAD0GGHZ7J71FDM8BWC,2022,7,20.0,0.0,0.0,1
AXPZCRVEH57H39VHAPPD69GMHW,2019,11,12.5,0.0,3.0,1
AXR9V2J1SD10K1CF308Q2TWDG4,2019,9,13.0,0.0,2.0,1
AYC9C9DAE56TZD87M2JSR7VEM4,2019,11,17.0,0.0,3.0,1
AYJ9A798M973XC838HN632HK9M,2018,6,9.0,0.0,0.0,1
AYJ9A798M973XC838HN632HK9M,2018,8,5.5,0.0,1.0,1
AYJ9A798M973XC838HN632HK9M,2018,9,10.5,0.0,2.0,1
AZN38KE2V57E4TW4TB3AB0YQ8W,2018,8,12.25,0.0,2.25,1
Ajxv1H222Eg5Tz4x,2015,3,25.2,0.0,4.2,1
Ajxv1H222Eg5Tz4x,2015,6,31.2,0.0,5.2,1
Ajxv1H222Eg5Tz4x,2015,9,39.6,0.0,6.6,1
Ajxv1H222Eg5Tz4x,2015,11,5.0,0.0,1.0,1
Ajxv1H222Eg5Tz4x,2015,12,49.5,0.0,8.0,1
Ajxv1H222Eg5Tz4x,2016,1,33.5,0.0,6.0,1
Ajxv1H222Eg5Tz4x,2016,2,23.5,0.0,4.0,1
Ajxv1H222Eg5Tz4x,2016,6,35.0,5.0,6.0,1
Ajxv1H222Eg5Tz4x,2016,9,15.5,0.0,3.0,1
Ajxv1H222Eg5Tz4x,2016,12,90.1,2.4,16.0,3
Ajxv1H222Eg5Tz4x,2017,1,31.0,0.0,5.0,2
Ajxv1H222Eg5Tz4x,2017,2,22.5,0.0,4.0,2
Ajxv1H222Eg5Tz4x,2017,3,34.5,0.0,5.0,2
B069817CT532S96QK7N48MR6WM,2019,9,58.0,0.0,5.0,1
B069817CT532S96QK7N48MR6WM,2020,8,16.0,0.0,2.0,1
B09PMWB07NWM1EREPJHPS5K3Y0,2023,8,49.5,0.0,8.0,1
B0FSTD1RE9630MQ8FJGC5WZFF8,2018,9,14.0,0.0,2.0,1
B0HZNFDC3D3517XCENZZCDVJKC,2022,10,8.5,0.0,2.0,1
B0P0N6RWRH70EVGCZKHYK52WCC,2016,6,17.0,0.0,3.0,1
B0QJ97H1PN72FF11KBME6HFE10,2023,2,13.0,0.0,2.0,1
